name,estimated_data_size (eds in bytes),eds/L1_cache,eds/L2_cache,eds/L3_cache,PAPI_L1_DCM,PAPI_L2_DCM,PAPI_L1_TCM,PAPI_L2_TCM,PAPI_TLB_DM,PAPI_BR_TKN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_TCA,Runtime (secs)
fdtd-2d_N400_700,11763200,358.984375,44.873047,0.448730,187422531,4229094,24420320,4226568,143290,588000013,841969,126285317,24052776,2.446783
fdtd-2d_N400_800,15363200,468.847656,58.605957,0.586060,226716407,6466372,43263610,6509765,303055,768000013,963960,41481984,43206577,4.658243
fdtd-2d_N400_900,19443200,593.359375,74.169922,0.741699,305612747,7069220,34480022,7089909,452787,972000013,1082046,39365418,40191678,4.018653
fdtd-2d_N400_1024,25169024,768.097656,96.012207,0.960122,410710788,9558251,82519007,9389995,447379,1258291213,1231649,86285291,74141799,5.345062
fdtd-2d_N512_16,10240,0.312500,0.039062,0.000391,389,58,287,119,4,393229,1543,154,278,0.001513
fdtd-2d_N512_32,28672,0.875000,0.109375,0.001094,10309,119,6915,187,7,1572877,1737,9263,8896,0.006267
fdtd-2d_N512_64,102400,3.125000,0.390625,0.003906,1834936,394,99697,484,15,6291469,69826,97480,98684,0.026257
fdtd-2d_N512_128,397312,12.125000,1.515625,0.015156,7999880,204832,1124585,204482,38,25165837,199664,1110548,1125251,0.106795
fdtd-2d_N512_256,1576960,48.125000,6.015625,0.060156,32002534,720128,2843451,724475,2329,100663309,396299,4493918,4496118,0.427090
fdtd-2d_N512_300,2164096,66.042969,8.255371,0.082554,43462461,1013551,5644646,1016803,172,138240013,463891,2887387,2868964,0.589302
fdtd-2d_N512_400,3844096,117.312500,14.664062,0.146641,73476163,1953199,9585876,1959526,918,245760013,618972,9563532,9791760,1.508797
fdtd-2d_N512_512,6295552,192.125000,24.015625,0.240156,121898598,4066466,23729276,4073034,621406,402653197,784972,18823335,19374832,1.715008
fdtd-2d_N512_600,8644096,263.796875,32.974609,0.329746,175808074,4532434,46046656,3792925,22,552960013,924387,46185866,46176281,2.332853
fdtd-2d_N512_700,11764096,359.011719,44.876465,0.448765,240039096,5443988,32340918,5448567,181631,752640013,1078200,32084712,32226917,3.152457
fdtd-2d_N512_800,15364096,468.875000,58.609375,0.586094,300692949,7765964,50144985,7707960,909,983040013,1233461,53972336,48694194,6.007794
fdtd-2d_N512_900,19444096,593.386719,74.173340,0.741733,377312571,9057351,39495257,9048765,589249,1244160013,1385535,277193726,49760376,5.174982
fdtd-2d_N512_1024,25169920,768.125000,96.015625,0.960156,488959482,10880414,94072404,10882257,22,1610612749,1575512,94117714,94238895,6.807063
fdtd-2d_N600_8,6336,0.193359,0.024170,0.000242,226,50,244,98,4,115213,5,127,240,0.000411
fdtd-2d_N600_16,10944,0.333984,0.041748,0.000417,343,57,244,121,4,460813,1807,173,261,0.001786
fdtd-2d_N600_32,29376,0.896484,0.112061,0.001121,11637,125,9447,208,8,1843213,2022,9670,10691,0.007354
fdtd-2d_N600_64,103104,3.146484,0.393311,0.003933,2151258,861,106973,632,14,7372813,80410,107149,106964,0.030720
fdtd-2d_N600_128,398016,12.146484,1.518311,0.015183,9371770,232877,1229739,233116,34,29491213,234054,1245960,1227487,0.125118
fdtd-2d_N600_256,1577664,48.146484,6.018311,0.060183,35412580,839823,3745697,842646,140,117964813,461682,4911663,3375368,0.500915
fdtd-2d_N600_300,2164800,66.064453,8.258057,0.082581,47251114,1179949,6392247,1178902,190,162000013,543682,6382001,6440235,0.686622
fdtd-2d_N600_400,3844800,117.333984,14.666748,0.146667,87061906,2302498,11769663,2298546,1185,288000013,725352,11568395,11745864,1.772329
fdtd-2d_N600_512,6296256,192.146484,24.018311,0.240183,142883674,4772166,20037653,4793933,749953,471859213,925929,17959201,28955501,1.999280
fdtd-2d_N600_600,8644800,263.818359,32.977295,0.329773,206145544,4988810,28241186,4989561,492032,648000013,1083752,47193389,47093939,2.716707
fdtd-2d_N600_700,11764800,359.033203,44.879150,0.448792,281489691,6404946,38329236,6401953,221759,882000013,1263574,37936624,37941218,3.704617
fdtd-2d_N600_800,15364800,468.896484,58.612061,0.586121,348121748,10191364,65892389,9535289,73,1152000013,1444308,59023666,65604888,7.129963
fdtd-2d_N600_900,19444800,593.408203,74.176025,0.741760,445460761,10277720,48722756,10129111,3377,1458000013,1623559,37802695,40827718,6.118371
fdtd-2d_N600_1024,25170624,768.146484,96.018311,0.960183,601470833,14261480,124880310,14099320,678779,1887436813,1846731,112861261,111065336,7.998843
fdtd-2d_N700_8,7136,0.217773,0.027222,0.000272,237,48,217,121,3,134413,18,164,212,0.000478
fdtd-2d_N700_16,11744,0.358398,0.044800,0.000448,360,59,256,121,4,537613,2115,171,245,0.002072
fdtd-2d_N700_32,30176,0.920898,0.115112,0.001151,15364,115,12515,228,7,2150413,2365,11342,12112,0.008564
fdtd-2d_N700_64,103904,3.170898,0.396362,0.003964,2507427,10065,128397,10364,14,8601613,95402,127409,128624,0.035885
fdtd-2d_N700_128,398816,12.170898,1.521362,0.015214,10938840,259183,941475,263789,35,34406413,273888,1274097,1266402,0.147247
fdtd-2d_N700_256,1578464,48.170898,6.021362,0.060214,41238562,991351,3380086,992990,136,137625613,542362,3434528,3304322,0.581324
fdtd-2d_N700_300,2165600,66.088867,8.261108,0.082611,59448683,1384752,3862057,1388348,3462,189000013,634346,4250592,3928225,0.796956
fdtd-2d_N700_400,3845600,117.358398,14.669800,0.146698,100544196,2669954,8361155,2687043,2290,336000013,845689,10519203,10440801,2.048807
fdtd-2d_N700_512,6297056,192.170898,24.021362,0.240214,173630987,5454977,29640639,5397326,841034,550502413,1079671,23234547,21015479,2.327212
fdtd-2d_N700_600,8645600,263.842773,32.980347,0.329803,240690842,5830004,35080805,5835947,591191,756000013,1263870,35097528,35159769,3.199734
fdtd-2d_N700_700,11765600,359.057617,44.882202,0.448822,328350418,8065478,44881121,7073917,149,1029000013,1474544,44860327,44871923,4.315885
fdtd-2d_N700_800,15365600,468.920898,58.615112,0.586151,404307389,10746754,70995248,10725512,3753,1344000013,1687067,65664699,72786273,8.252386
fdtd-2d_N700_900,19445600,593.432617,74.179077,0.741791,542197690,12535629,70611905,11975195,63727,1701000013,1894301,62067290,55758372,7.140162
fdtd-2d_N700_1024,25171424,768.170898,96.021362,0.960214,692809311,16273444,125087587,16317478,49156,2202009613,2155239,123608733,123090787,9.367348
fdtd-2d_N800_8,7936,0.242188,0.030273,0.000303,247,50,223,113,3,153613,8,167,213,0.000545
fdtd-2d_N800_16,12544,0.382812,0.047852,0.000479,412,70,269,119,4,614413,2418,183,283,0.002368
fdtd-2d_N800_32,30976,0.945312,0.118164,0.001182,13727,127,8845,192,8,2457613,2711,10110,10083,0.009880
fdtd-2d_N800_64,104704,3.195312,0.399414,0.003994,2870944,390,154240,467,15,9830413,108204,153170,153283,0.040905
fdtd-2d_N800_128,399616,12.195312,1.524414,0.015244,12435832,305461,1248106,304153,37,39321613,312604,1681452,1681286,0.166725
fdtd-2d_N800_256,1579264,48.195312,6.024414,0.060244,50329023,1126361,6550497,1119391,132,157286413,620013,3858346,6578202,0.659541
fdtd-2d_N800_300,2166400,66.113281,8.264160,0.082642,62969640,1574276,5095052,1584478,3065,216000013,724744,8811947,8825294,0.903273
fdtd-2d_N800_400,3846400,117.382812,14.672852,0.146729,116365681,3060014,11792365,3109506,2457,384000013,966373,15813582,8203357,2.357010
fdtd-2d_N800_512,6297856,192.195312,24.024414,0.240244,190990891,6549139,26896342,6565823,1003592,629145613,1234330,23412435,25081113,2.687235
fdtd-2d_N800_600,8646400,263.867188,32.983398,0.329834,275225426,6435671,39009055,6434599,182494,864000013,1444715,39010556,39309409,3.642407
fdtd-2d_N800_700,11766400,359.082031,44.885254,0.448853,375008031,8475371,50131976,8477784,304591,1176000013,1684880,46387817,47015455,4.970885
fdtd-2d_N800_800,15366400,468.945312,58.618164,0.586182,454480508,12321225,80826430,12350212,211149,1536000013,1928014,76121266,84741057,9.499231
fdtd-2d_N800_900,19446400,593.457031,74.182129,0.741821,619756902,14246127,80070908,14248773,261025,1944000013,2164130,53233695,67009932,8.138918
fdtd-2d_N800_1024,25172224,768.195312,96.024414,0.960244,793851627,18581449,150227577,18581811,898988,2516582413,2463099,152029536,150341792,11.004069
fdtd-2d_N900_8,8736,0.266602,0.033325,0.000333,292,89,250,165,3,172813,8,164,238,0.000623
fdtd-2d_N900_16,13344,0.407227,0.050903,0.000509,392,70,272,135,4,691213,2711,178,267,0.002656
fdtd-2d_N900_32,31776,0.969727,0.121216,0.001212,17579,118,14089,170,8,2764813,3095,13783,12073,0.011018
fdtd-2d_N900_64,105504,3.219727,0.402466,0.004025,3221913,465,159020,597,14,11059213,122502,159302,159010,0.046068
fdtd-2d_N900_128,400416,12.219727,1.527466,0.015275,14066360,367643,1722448,373427,38,44236813,352011,1691319,1720451,0.186388
fdtd-2d_N900_256,1580064,48.219727,6.027466,0.060275,53022124,1267000,7792985,1262763,137,176947213,695902,4659582,7788143,0.741582
fdtd-2d_N900_300,2167200,66.137695,8.267212,0.082672,70838205,1738577,10458033,1739732,171,243000013,814867,7717003,7232163,1.007783
fdtd-2d_N900_400,3847200,117.407227,14.675903,0.146759,130402868,3479789,17618093,3461738,1460,432000013,1088045,17312940,9185325,2.623158
fdtd-2d_N900_512,6298656,192.219727,24.027466,0.240275,214444872,6848211,26791783,6696320,1121358,707788813,1388757,98603713,56100407,2.993026
fdtd-2d_N900_600,8647200,263.891602,32.986450,0.329865,308947698,8389919,42267891,8387647,862093,972000013,1624540,41890462,42139772,4.040737
fdtd-2d_N900_700,11767200,359.106445,44.888306,0.448883,422921219,9542726,57812539,9066526,1629,1323000013,1895429,55180782,54487406,5.562094
fdtd-2d_N900_800,15367200,468.969727,58.621216,0.586212,525585519,14489082,97832921,13655548,23,1728000013,2166563,97556652,97670434,10.598683
fdtd-2d_N900_900,19447200,593.481445,74.185181,0.741852,663357044,14946603,59872040,14791064,3335,2187000013,2435992,89747820,89698563,9.162847
fdtd-2d_N900_1024,25173024,768.219727,96.027466,0.960275,930325281,19224643,167664213,19280509,25,2831155213,2769462,197352269,173021679,12.042236
fdtd-2d_N1024_8,9728,0.296875,0.037109,0.000371,311,57,238,147,3,196621,8,168,302,0.000698
fdtd-2d_N1024_16,14336,0.437500,0.054688,0.000547,410,65,310,144,4,786445,3085,219,372,0.003054
fdtd-2d_N1024_32,32768,1.000000,0.125000,0.001250,17209,127,10658,179,8,3145741,3487,11932,14263,0.012497
fdtd-2d_N1024_64,106496,3.250000,0.406250,0.004063,3669714,463,194243,894,18,12582925,138885,191106,193641,0.052568
fdtd-2d_N1024_128,401408,12.250000,1.531250,0.015312,15970295,369625,2066308,372361,38,50331661,400304,2063394,2067424,0.212054
fdtd-2d_N1024_256,1581056,48.250000,6.031250,0.060312,60440073,1433787,6582444,1435320,2618,201326605,792994,4925152,4927288,0.850464
fdtd-2d_N1024_300,2168192,66.167969,8.270996,0.082710,86883649,2020676,11703472,2020799,360,276480013,927554,11573753,6436772,1.148445
fdtd-2d_N1024_400,3848192,117.437500,14.679688,0.146797,148648406,3940614,19565046,3926465,8550,491520013,1238002,20469449,19583645,2.999066
fdtd-2d_N1024_512,6299648,192.250000,24.031250,0.240313,246390283,8193242,36005445,8326370,382520,805306381,1579845,49717339,49771156,3.389054
fdtd-2d_N1024_600,8648192,263.921875,32.990234,0.329902,351278387,8139650,50320779,8137517,242245,1105920013,1848845,50261399,50275654,4.585742
fdtd-2d_N1024_700,11768192,359.136719,44.892090,0.448921,478973271,10218244,60984902,10222631,122,1505280013,2156910,60781505,61089691,6.262371
fdtd-2d_N1024_800,15368192,469.000000,58.625000,0.586250,590641889,16800471,95000358,16814039,1057,1966080013,2467669,95490340,95741658,11.949080
fdtd-2d_N1024_900,19448192,593.511719,74.188965,0.741890,762136603,18274062,103602277,18228125,153580,2488320013,2771074,74773644,71776783,11.326866
fdtd-2d_N1024_1024,25174016,768.250000,96.031250,0.960313,1036831312,22920957,191674723,22018880,98,3221225485,3152949,190946282,192330130,13.644367
fdtd-2d_N1_1100,29040008,886.230713,110.778839,1.107788,1329103,43022,140163,40948,829,3630013,3319,140699,140476,0.015192
fdtd-2d_N1_1200,34560008,1054.687744,131.835968,1.318360,1577873,76695,160829,72680,1526,4320013,3622,158469,108422,0.018077
fdtd-2d_N1_1300,40560008,1237.793213,154.724152,1.547242,1733286,112480,179565,111015,304,5070013,3905,180010,178137,0.021259
fdtd-2d_N1_1400,47040008,1435.547119,179.443390,1.794434,2006020,145446,202228,146832,347,5880013,4207,203760,137614,0.025824
fdtd-2d_N1_1500,54000008,1647.949463,205.993683,2.059937,2461483,209618,234866,207328,748,6750013,4518,238545,236935,0.030460
fdtd-2d_N1_1600,61440008,1875.000244,234.375031,2.343750,2957715,117692,191608,118069,608,7680013,4822,192526,195523,0.048167
fdtd-2d_N1_1700,69360008,2116.699463,264.587433,2.645874,3424719,279102,315754,281491,1132,8670013,5106,313974,317404,0.038174
fdtd-2d_N1_1800,77760008,2373.047119,296.630890,2.966309,3830668,306064,227668,300383,687,9720013,5425,354498,352312,0.040825
fdtd-2d_N1_1900,86640008,2644.043213,330.505402,3.305054,4276620,339955,248704,344846,344,10830013,5710,385173,385143,0.045452
fdtd-2d_N1_2000,96000008,2929.687744,366.210968,3.662110,4749885,391719,385520,393005,826,12000013,6005,382103,384288,0.050340
fdtd-2d_N1_2100,105840008,3229.980713,403.747589,4.037476,5232909,448694,490722,444127,416,13230013,6418,487586,492638,0.055495
fdtd-2d_N1_2200,116160008,3544.922119,443.115265,4.431153,5730238,439820,538694,445413,1412,14520013,6819,539857,540239,0.060862
fdtd-2d_N1_2300,126960008,3874.511963,484.313995,4.843140,6263808,521801,573735,519973,597,15870013,7268,571215,574231,0.066491
fdtd-2d_N1_2400,138240008,4218.750244,527.343781,5.273438,6810595,545807,414148,1067664,959,17280013,7700,557162,550142,0.072473
fdtd-2d_N2_1100,29040016,886.230957,110.778870,1.107789,2671322,71210,292899,68946,1610,7260013,6619,293556,291912,0.030986
fdtd-2d_N2_1200,34560016,1054.687988,131.835999,1.318360,3163446,128655,314845,126577,3179,8640013,7214,312910,315709,0.036654
fdtd-2d_N2_1300,40560016,1237.793457,154.724182,1.547242,3462786,192416,370373,191973,416,10140013,7828,374205,368717,0.042692
fdtd-2d_N2_1400,47040016,1435.547363,179.443420,1.794434,4291051,301167,407591,292175,2840,11760013,8422,406170,402079,0.050840
fdtd-2d_N2_1500,54000016,1647.949707,205.993713,2.059937,4878760,851814,289355,851914,928,13500013,9014,428253,423870,0.061150
fdtd-2d_N2_1600,61440016,1875.000488,234.375061,2.343751,5916723,228149,394099,228712,1020,15360013,9630,403582,302155,0.094155
fdtd-2d_N2_1700,69360016,2116.699707,264.587463,2.645875,6849729,578259,632916,577619,1959,17340013,10219,634578,632466,0.073303
fdtd-2d_N2_1800,77760016,2373.047363,296.630920,2.966309,7428862,1264363,650984,1265391,561,19440013,10820,654546,650275,0.082845
fdtd-2d_N2_1900,86640016,2644.043457,330.505432,3.305054,8556535,665700,813870,664306,990,21660013,11415,812959,813346,0.092501
fdtd-2d_N2_2000,96000016,2929.687988,366.210999,3.662110,9404504,1517125,651958,1503229,382,24000013,12020,785814,787031,0.101966
fdtd-2d_N2_2100,105840016,3229.980957,403.747620,4.037476,10450956,935379,965417,934509,614,26460013,12819,968289,960929,0.113176
fdtd-2d_N2_2200,116160016,3544.922363,443.115295,4.431153,11434506,957560,1044172,961063,2802,29040013,13643,1034318,1041310,0.123437
fdtd-2d_N2_2300,126960016,3874.512207,484.314026,4.843140,12542818,1016599,1118206,1028010,2542,31740013,14480,1116670,1123397,0.136055
fdtd-2d_N2_2400,138240016,4218.750488,527.343811,5.273438,13626461,1094380,1249264,1096073,1879,34560013,15312,1264292,808627,0.147335
fdtd-2d_N4_1100,29040032,886.231445,110.778931,1.107789,5348162,137824,584199,133356,6197,14520013,13238,583498,587051,0.060828
fdtd-2d_N4_1200,34560032,1054.688477,131.836060,1.318361,5910418,222592,635450,228132,578,17280013,14431,633979,635935,0.076492
fdtd-2d_N4_1300,40560032,1237.793945,154.724243,1.547242,6923484,383741,710818,369272,548,20280013,15634,719200,465417,0.086842
fdtd-2d_N4_1400,47040032,1435.547852,179.443481,1.794435,8589912,592153,783228,600516,606,23520013,16838,789399,789810,0.099237
fdtd-2d_N4_1500,54000032,1647.950195,205.993774,2.059938,9840579,878425,837811,873315,2867,27000013,18036,691722,911675,0.113756
fdtd-2d_N4_1600,61440032,1875.000977,234.375122,2.343751,11852558,469103,790888,470680,1953,30720013,19245,769913,556167,0.188272
fdtd-2d_N4_1700,69360032,2116.700195,264.587524,2.645875,13688357,1139790,1300669,1141543,3767,34680013,20437,1303010,1289928,0.146811
fdtd-2d_N4_1800,77760032,2373.047852,296.630981,2.966310,15335610,1215873,1432071,1203472,2636,38880013,21625,1442838,1435002,0.164222
fdtd-2d_N4_1900,86640032,2644.043945,330.505493,3.305055,17108993,1360827,1602693,1367691,2040,43320013,22824,1613198,1619062,0.183073
fdtd-2d_N4_2000,96000032,2929.688477,366.211060,3.662111,18913312,1652424,1704456,1629422,606,48000013,24045,1707633,1706074,0.204490
fdtd-2d_N4_2100,105840032,3229.981445,403.747681,4.037477,20921838,1891598,1913881,1889173,1105,52920013,25632,1905560,1912047,0.227559
fdtd-2d_N4_2200,116160032,3544.922852,443.115356,4.431154,22895295,1929884,2102015,1932306,5573,58080013,27281,2134954,2123494,0.245800
fdtd-2d_N4_2300,126960032,3874.512695,484.314087,4.843141,25072694,2046368,2252632,2071140,2190,63480013,28918,2244744,2268253,0.266833
fdtd-2d_N4_2400,138240032,4218.750977,527.343872,5.273439,27272021,2177663,2478693,2167929,3695,69120013,30714,2514461,2509061,0.292528
fdtd-2d_N8_1100,29040064,886.232422,110.779053,1.107791,10829267,242601,1163479,237431,3857,29040013,26458,1152145,1164393,0.121395
fdtd-2d_N8_1200,34560064,1054.689453,131.836182,1.318362,12710633,438879,837542,439746,2286,34560013,28875,1239382,1241277,0.147247
fdtd-2d_N8_1300,40560064,1237.794922,154.724365,1.547244,14870768,757380,979672,781646,5855,40560013,31270,1497485,1481618,0.170418
fdtd-2d_N8_1400,47040064,1435.548828,179.443604,1.794436,17189417,1204057,1645370,1166703,11437,47040013,33671,1673246,1653629,0.198716
fdtd-2d_N8_1500,54000064,1647.951172,205.993896,2.059939,19716977,1700403,1947503,1725607,12814,54000013,36050,1929376,1945475,0.227562
fdtd-2d_N8_1600,61440064,1875.001953,234.375244,2.343752,23661315,936600,1538467,938719,12658,61440013,38499,1566988,1575312,0.379832
fdtd-2d_N8_1700,69360064,2116.701172,264.587646,2.645876,27246964,4434895,2315304,4456086,7625,69360013,40854,1600116,2514946,0.294471
fdtd-2d_N8_1800,77760064,2373.048828,296.631104,2.966311,29785198,2409422,1804011,2412493,1851,77760013,43274,2577529,1786009,0.328407
fdtd-2d_N8_1900,86640064,2644.044922,330.505615,3.305056,34225668,2631110,3241568,2632289,15386,86640013,45650,3231751,3234935,0.369378
fdtd-2d_N8_2000,96000064,2929.689453,366.211182,3.662112,37846156,3225684,3493510,3244727,8849,96000013,48095,3192203,3496605,0.409402
fdtd-2d_N8_2100,105840064,3229.982422,403.747803,4.037478,41535601,6801787,3473642,6287869,7131,105840013,51238,3655527,3680125,0.473445
fdtd-2d_N8_2200,116160064,3544.923828,443.115479,4.431155,45736319,3974883,4099688,3986101,1329,116160013,54558,4054041,4111360,0.543278
fdtd-2d_N8_2300,126960064,3874.513672,484.314209,4.843142,50124065,4131976,4456868,4096870,3448,126960013,57909,3836093,4438645,0.531427
fdtd-2d_N8_2400,138240064,4218.751953,527.343994,5.273440,54529299,4376016,4948480,4431018,11373,138240013,61379,3137414,4889948,0.578786
fdtd-2d_N16_1100,29040128,886.234375,110.779297,1.107793,21655701,500459,2408241,497913,25371,58080013,52906,2414655,2427538,0.241638
fdtd-2d_N16_1200,34560128,1054.691406,131.836426,1.318364,23757652,867664,2203986,860614,23725,69120013,57700,1889373,2615759,0.289782
fdtd-2d_N16_1300,40560128,1237.796875,154.724609,1.547246,29795939,1362723,2974147,1380085,4977,81120013,62511,2971988,3001566,0.339285
fdtd-2d_N16_1400,47040128,1435.550781,179.443848,1.794438,32674262,2334309,2627689,2338126,32394,94080013,67303,2394828,2219394,0.394497
fdtd-2d_N16_1500,54000128,1647.953125,205.994141,2.059941,39364496,3369509,3745146,3377623,29325,108000013,72102,2611294,3744246,0.451925
fdtd-2d_N16_1600,61440128,1875.003906,234.375488,2.343755,47325779,4233495,3060069,1836352,15706,122880013,76957,3042395,2209796,0.749526
fdtd-2d_N16_1700,69360128,2116.703125,264.587891,2.645879,54432059,8736436,4573600,4812896,15334,138720013,81703,4997411,4999222,0.582380
fdtd-2d_N16_1800,77760128,2373.050781,296.631348,2.966313,59598360,4671929,4637169,4676548,14137,155520013,86498,5638745,4827677,0.651870
fdtd-2d_N16_1900,86640128,2644.046875,330.505859,3.305059,66437494,4790992,5064778,4754770,1428,173280013,91303,5895944,6377760,0.725977
fdtd-2d_N16_2000,96000128,2929.691406,366.211426,3.662114,75660132,6406056,6877691,6460106,19076,192000013,96142,6247861,6611744,0.803793
fdtd-2d_N16_2100,105840128,3229.984375,403.748047,4.037480,83561116,7545301,7817650,7549634,17118,211680013,102562,7778175,7820650,0.909634
fdtd-2d_N16_2200,116160128,3544.925781,443.115723,4.431157,91507646,7580130,8354139,7572245,22324,232320013,109132,8453082,8365781,0.972119
fdtd-2d_N16_2300,126960128,3874.515625,484.314453,4.843145,100287919,8287508,9001483,8200180,20595,253920013,115862,9036623,9050229,1.062821
fdtd-2d_N16_2400,138240128,4218.753906,527.344238,5.273442,109067079,8437454,9747251,8499676,23721,276480013,122778,9768076,6622559,1.156950
fdtd-2d_N32_1100,29040256,886.238281,110.779785,1.107798,43193246,928702,4657988,932657,24189,116160013,105810,4656842,4659665,0.495247
fdtd-2d_N32_1200,34560256,1054.695312,131.836914,1.318369,48454552,1680201,3490357,1723885,50011,138240013,115419,5254104,3483627,0.607452
fdtd-2d_N32_1300,40560256,1237.800781,154.725098,1.547251,59507749,2954092,5979352,2904824,3805,162240013,124986,6028641,6044444,0.730609
fdtd-2d_N32_1400,47040256,1435.554688,179.444336,1.794443,65230648,4448786,5214244,4478626,53682,188160013,134612,6401864,4953198,0.834620
fdtd-2d_N32_1500,54000256,1647.957031,205.994629,2.059946,78746293,7155592,5938388,7099160,20888,216000013,144248,5550239,7479405,0.903226
fdtd-2d_N32_1600,61440256,1875.007812,234.375977,2.343760,94165471,3649823,5691948,3651646,14781,245760013,153867,6259941,6468037,1.538979
fdtd-2d_N32_1700,69360256,2116.707031,264.588379,2.645884,106268891,9302545,6621832,9280050,38779,277440013,163402,7585851,6884781,1.163385
fdtd-2d_N32_1800,77760256,2373.054688,296.631836,2.966318,122460812,9989958,11175931,9985745,37060,311040013,173062,11061340,11066452,1.303942
fdtd-2d_N32_1900,86640256,2644.050781,330.506348,3.305063,133620117,10716820,10334495,10828048,15757,346560013,182610,8334547,11331474,1.453054
fdtd-2d_N32_2000,96000256,2929.695312,366.211914,3.662119,147263752,13027588,12329233,12886461,4946,384000013,192308,9076671,13960820,1.717298
fdtd-2d_N32_2100,105840256,3229.988281,403.748535,4.037485,167358799,14970951,15743732,15020462,15514,423360013,204898,15748406,15741750,1.772664
fdtd-2d_N32_2200,116160256,3544.929688,443.116211,4.431162,183054600,15034195,16535731,15033124,54882,464640013,218184,16522872,16400659,1.944518
fdtd-2d_N32_2300,126960256,3874.519531,484.314941,4.843149,196707778,16227724,18011103,16398756,50348,507840013,231747,15500046,14595278,2.135530
fdtd-2d_N32_2400,138240256,4218.757812,527.344727,5.273447,214619699,17086037,20033155,16873268,29348,552960013,245405,19813458,20012726,2.316403
fdtd-2d_N64_1100,29040512,886.246094,110.780762,1.107808,86265997,1900485,9540461,1882205,50735,232320013,211607,9487381,9474107,0.978418
fdtd-2d_N64_1200,34560512,1054.703125,131.837891,1.318379,94677551,3318466,10753614,3309126,105454,276480013,230860,8121756,9858979,1.177932
fdtd-2d_N64_1300,40560512,1237.808594,154.726074,1.547261,117323691,5725365,8381920,5796003,13764,324480013,249950,7637587,8227433,1.358795
fdtd-2d_N64_1400,47040512,1435.562500,179.445312,1.794453,130169676,9497204,9549147,9500095,89863,376320013,269179,10457253,9155720,1.608129
fdtd-2d_N64_1500,54000512,1647.964844,205.995605,2.059956,147880749,13110938,13305745,13258769,78846,432000013,288412,12992502,14985078,1.820415
fdtd-2d_N64_1600,61440512,1875.015625,234.376953,2.343770,186663706,7442475,8974798,7417368,8349,491520013,307801,11703054,11678361,3.065927
fdtd-2d_N64_1700,69360512,2116.714844,264.589355,2.645894,219194414,18059188,17070890,18084453,45886,554880013,326756,19745717,13217484,2.386136
fdtd-2d_N64_1800,77760512,2373.062500,296.632812,2.966328,239621476,18380141,20216931,18416559,23117,622080013,346028,14149991,15691561,2.667531
fdtd-2d_N64_1900,86640512,2644.058594,330.507324,3.305073,271867486,22029164,18249725,21853565,12283,693120013,365169,18918243,20077521,2.973082
fdtd-2d_N64_2000,96000512,2929.703125,366.212891,3.662129,301076474,26082950,28643792,26000655,5295,768000013,384586,28464375,28467177,3.311794
fdtd-2d_N64_2100,105840512,3229.996094,403.749512,4.037495,334996130,30620664,30553330,30405829,9184,846720013,410000,30362327,30397432,3.641096
fdtd-2d_N64_2200,116160512,3544.937500,443.117188,4.431172,366347561,29831387,33044559,30311095,87050,929280013,436241,32864857,33168257,3.988468
fdtd-2d_N64_2300,126960512,3874.527344,484.315918,4.843159,391843344,32918273,35950886,32950276,20811,1015680013,463331,25039494,31682413,4.363080
fdtd-2d_N64_2400,138240512,4218.765625,527.345703,5.273457,436292334,33190520,39670532,32595487,25910,1105920013,491087,40646251,31514719,4.766174
fdtd-2d_N128_1100,29041024,886.261719,110.782715,1.107827,172022902,3403395,18576776,3402991,5052,464640013,423173,17835084,18001192,1.930406
fdtd-2d_N128_1200,34561024,1054.718750,131.839844,1.318398,200949275,6302655,13749226,6241815,22,552960013,461513,15062882,18199176,2.354149
fdtd-2d_N128_1300,40561024,1237.824219,154.728027,1.547280,222199888,11387128,15851780,11253245,121,648960013,500007,15803429,15969892,2.718033
fdtd-2d_N128_1400,47041024,1435.578125,179.447266,1.794473,259019587,18838005,17910217,18820788,106900,752640013,538384,19555772,22944890,3.235611
fdtd-2d_N128_1500,54001024,1647.980469,205.997559,2.059976,306870999,27279881,24712291,27286709,52610,864000013,576732,21218060,21978128,3.717836
fdtd-2d_N128_1600,61441024,1875.031250,234.378906,2.343789,373721525,14497973,18243096,14430173,3661,983040013,615615,17295131,17368557,6.132266
fdtd-2d_N128_1700,69361024,2116.730469,264.591309,2.645913,433084229,36625811,30695964,36660837,132800,1109760013,653549,26110331,30121079,4.775069
fdtd-2d_N128_1800,77761024,2373.078125,296.634766,2.966348,482156012,38221696,31850692,38405123,16404,1244160013,691913,41410629,27709248,5.360577
fdtd-2d_N128_1900,86641024,2644.074219,330.509277,3.305093,541555812,41708379,40848675,42190523,108190,1386240013,730398,32318817,32200835,5.947861
fdtd-2d_N128_2000,96001024,2929.718750,366.214844,3.662148,595330669,51656379,56475941,51787329,807,1536000013,769173,54277059,42595192,6.601342
fdtd-2d_N128_2100,105841024,3230.011719,403.751465,4.037515,668616140,60327006,60223053,60517555,8605,1693440013,819843,59233836,59234811,7.284464
fdtd-2d_N128_2200,116161024,3544.953125,443.119141,4.431191,733304045,62107361,67535620,61453744,167773,1858560013,872664,66893413,67663485,7.984797
