name,estimated_data_size (eds in bytes),eds/L1_cache,eds/L2_cache,eds/L3_cache,PAPI_L1_DCM,PAPI_L2_DCM,PAPI_L1_TCM,PAPI_L2_TCM,PAPI_TLB_DM,PAPI_BR_TKN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_TCA,Runtime (secs)
adi_N128_1600,61440000,1875.000000,234.375000,3.906250,618097116,25125852,76725791,25394405,3391,1310719757,846794,76675492,76672363,16.969749
adi_N128_1700,69360000,2116.699219,264.587402,4.409790,720457656,35722338,52580092,35026052,73,1479679757,916080,69900250,60870986,12.969750
adi_N128_1800,77760000,2373.046875,296.630859,4.943848,788333946,38698256,47860033,37824402,3588,1658879757,982496,45976335,60289389,14.219446
adi_N128_1900,86640000,2644.042969,330.505371,5.508423,896072344,44066093,85798042,42831261,3965,1848319757,1058929,83230885,69366513,16.200943
adi_N128_2000,96000000,2929.687500,366.210938,6.103516,973077782,43623289,56852124,43492425,3766,2047999757,1139996,58907974,57647250,17.544822
adi_N128_2100,105840000,3229.980469,403.747559,6.729126,1134204306,56909885,138858344,56722354,183,2257919757,1228788,134812474,138477086,19.957857
adi_N128_2200,116160000,3544.921875,443.115234,7.385254,1196610504,63046502,117625197,57745511,52,2478079757,1317156,116482080,121250226,22.087980
adi_N128_2300,126960000,3874.511719,484.313965,8.071899,1317423479,64383194,109998018,62415015,1390,2708479757,1409488,110235356,111419817,23.301455
adi_N128_2400,138240000,4218.750000,527.343750,8.789062,1401783945,71824343,258781635,72047677,3513,2949119757,1491992,86291730,92576977,25.454009
adi_N256_1100,29040000,886.230469,110.778809,1.846313,596027790,24101056,76160752,30937509,2531,1239039501,1129667,74129269,73210470,10.735229
adi_N256_1200,34560000,1054.687500,131.835938,2.197266,669571049,36528062,43100858,35586552,33,1474559501,1231973,41953517,44637428,12.706787
adi_N256_1300,40560000,1237.792969,154.724121,2.578735,808539663,41788734,72965571,45442487,4291,1730559501,1334321,73039247,73355040,15.039325
adi_N256_1400,47040000,1435.546875,179.443359,2.990723,927760499,44825519,62503784,45014944,373921,2007039501,1445429,63796884,66313832,16.880560
adi_N256_1500,54000000,1647.949219,205.993652,3.433228,1103131150,55316882,96292574,55325888,16,2303999501,1572807,97223172,95640763,19.169964
adi_N256_1600,61440000,1875.000000,234.375000,3.906250,1237120349,51182650,151807553,50233136,920,2621439501,1699226,150974978,151202958,33.959834
adi_N256_1700,69360000,2116.699219,264.587402,4.409790,1452661234,71392524,103886415,72119923,3571,2959359501,1836701,104054540,105469736,25.606842
adi_N256_1800,77760000,2373.046875,296.630859,4.943848,1571569941,75891977,94889025,75753739,3779,3317759501,1966962,95465968,94214039,28.669105
adi_N256_1900,86640000,2644.042969,330.505371,5.508423,1777271282,66609454,138452784,81133767,34,3696639501,2116644,135564275,137257684,32.117590
adi_N256_2000,96000000,2929.687500,366.210938,6.103516,1948405314,92108772,123850926,92297597,44,4095999501,2283127,116069021,132654739,34.275000
adi_N256_2100,105840000,3229.980469,403.747559,6.729126,2262063024,108610609,278541751,109770021,6150,4515839501,2454607,276826394,278470341,39.103828
adi_N256_2200,116160000,3544.921875,443.115234,7.385254,2434561151,121819009,246888087,120902603,1411,4956159501,2630079,241712856,241831430,41.118063
adi_N256_2300,126960000,3874.511719,484.313965,8.071899,2609761555,126288827,232710792,126991458,33,5416959501,2806992,219121769,231708103,46.272720
adi_N256_2400,138240000,4218.750000,527.343750,8.789062,2842194173,147106906,172493294,147879724,3264,5898239501,3015895,180271602,171890602,49.630516
adi_N300_1100,29040000,886.230469,110.778809,1.846313,700424232,38861292,89649541,38754716,46,1451999413,1323675,86942829,90267618,12.068413
adi_N300_1200,34560000,1054.687500,131.835938,2.197266,790510071,41394778,59289016,41268048,5286,1727999413,1443856,58064535,58357016,14.650370
adi_N300_1300,40560000,1237.792969,154.724121,2.578735,961232482,49215320,87730716,47885211,3790,2027999413,1563512,86841759,97471078,16.782439
adi_N300_1400,47040000,1435.546875,179.443359,2.990723,1091185890,52472761,72714625,52923116,10,2351999413,1693987,71830729,70704152,19.871862
adi_N300_1500,54000000,1647.949219,205.993652,3.433228,1292257846,57506008,115200652,58374511,47,2699999413,1841962,107372267,114555939,22.416289
adi_N300_1600,61440000,1875.000000,234.375000,3.906250,1450896999,59490453,177793874,58927235,10,3071999413,1984018,178157344,177039282,38.562148
adi_N300_1700,69360000,2116.699219,264.587402,4.409790,1674223856,80093140,130902092,79177614,470,3467999413,2154763,127121633,127271578,28.596463
adi_N300_1800,77760000,2373.046875,296.630859,4.943848,1840269747,87652740,112802726,86968635,216,3887999413,2306924,110457471,109816640,32.640607
adi_N300_1900,86640000,2644.042969,330.505371,5.508423,2082745571,95503563,152856336,96216620,4622,4331999413,2485810,156111787,155792842,36.767162
adi_N300_2000,96000000,2929.687500,366.210938,6.103516,2271291581,106428993,128429009,101618338,2363,4799999413,2665983,133793414,138062112,40.645357
adi_N300_2100,105840000,3229.980469,403.747559,6.729126,2667080806,135183298,338826004,133677239,2164,5291999413,2863677,338730357,338710082,44.427647
adi_N300_2200,116160000,3544.921875,443.115234,7.385254,2852489220,146539363,295582545,145578946,1423,5807999413,3089260,295412565,295476547,49.296997
adi_N300_2300,126960000,3874.511719,484.313965,8.071899,3099899661,145970973,253875328,144109775,7480,6347999413,3314041,255455380,263532092,53.349643
adi_N300_2400,138240000,4218.750000,527.343750,8.789062,3281527856,170789425,203690823,162997777,3270,6911999413,3539000,205470292,208086956,59.156518
adi_N400_1100,29040000,886.230469,110.778809,1.846313,934183658,47912655,119832512,47431278,2509,1935999213,1764513,119681483,119823448,16.556196
adi_N400_1200,34560000,1054.687500,131.835938,2.197266,1061464306,59900383,579900779,56010697,1194,2303999213,1925134,75608947,77277532,19.665117
adi_N400_1300,40560000,1237.792969,154.724121,2.578735,1265044926,60993644,111698118,61357374,214,2703999213,2084917,118771550,111893879,22.215430
adi_N400_1400,47040000,1435.546875,179.443359,2.990723,1463808728,69111701,99884568,72619641,5463,3135999213,2258575,103043295,102910715,26.766579
adi_N400_1500,54000000,1647.949219,205.993652,3.433228,1737373650,78182436,154211276,79976653,56,3599999213,2456076,159094769,149299794,30.530377
adi_N400_1600,61440000,1875.000000,234.375000,3.906250,1925608960,77346303,243170381,77765850,5008,4095999213,2657527,243188609,244710588,51.968277
adi_N400_1700,69360000,2116.699219,264.587402,4.409790,2221152182,106104591,172943555,106128544,3503,4623999213,2864493,172993889,172936378,39.355800
adi_N400_1800,77760000,2373.046875,296.630859,4.943848,2456696260,120637467,146934409,120909226,3583,5183999213,3072264,153707147,147367005,43.314699
adi_N400_1900,86640000,2644.042969,330.505371,5.508423,2773732102,128233971,209971015,129178227,6123,5775999213,3306735,199340476,201578931,48.235934
adi_N400_2000,96000000,2929.687500,366.210938,6.103516,3037719216,141094910,179894934,142237677,25046,6399999213,3552870,180302685,180761016,54.598146
adi_N400_2100,105840000,3229.980469,403.747559,6.729126,3554829290,172299243,422551137,171609647,5269,7055999213,3824005,429850602,434764464,59.892379
adi_N400_2200,116160000,3544.921875,443.115234,7.385254,3792043397,189509379,365437256,191827325,6033,7743999213,4101560,372154596,374846635,65.748129
adi_N400_2300,126960000,3874.511719,484.313965,8.071899,4079546041,199988649,377185614,189662047,3972,8463999213,4411440,369596950,367810008,71.525880
adi_N400_2400,138240000,4218.750000,527.343750,8.789062,4388940602,217678910,305524910,217556147,2877,9215999213,4698887,285602094,312473947,78.562280
adi_N512_1100,29040000,886.230469,110.778809,1.846313,1193133010,60973678,149788925,60474619,86,2478078989,2258532,151893933,149042571,21.110238
adi_N512_1200,34560000,1054.687500,131.835938,2.197266,1338458046,68929253,90788952,68227511,1696,2949118989,2463544,86731789,84660597,24.205671
adi_N512_1300,40560000,1237.792969,154.724121,2.578735,1664243361,81437929,150045212,80096343,62,3461118989,2668251,241412961,197047236,29.373721
adi_N512_1400,47040000,1435.546875,179.443359,2.990723,1839322493,96182587,118667106,94358480,17,4014078989,2890491,118456983,122981253,33.982800
adi_N512_1500,54000000,1647.949219,205.993652,3.433228,2206138753,120036911,198718133,120072467,9268,4607998989,3145403,194410820,192240019,38.202227
adi_N512_1600,61440000,1875.000000,234.375000,3.906250,2472429429,102478880,361122562,101446467,3395,5242878989,3400606,306237293,306871910,66.262387
adi_N512_1700,69360000,2116.699219,264.587402,4.409790,2853453998,149214022,218626027,150163136,3508,5918718989,3669075,221469038,220704617,50.731271
adi_N512_1800,77760000,2373.046875,296.630859,4.943848,3159572770,149012943,197512360,144818961,3564,6635518989,3944485,193940106,194364667,56.250982
adi_N512_1900,86640000,2644.042969,330.505371,5.508423,3548708510,185967698,271482700,184593655,3790,7393278989,4230294,271004876,271901096,62.505425
adi_N512_2000,96000000,2929.687500,366.210938,6.103516,3869905372,205770035,227853186,204190617,2362,8191998989,4554456,237537535,227497322,68.331178
adi_N512_2100,105840000,3229.980469,403.747559,6.729126,4561100329,208936529,546763382,213263752,4631,9031678989,4905274,545438286,545077267,75.191432
adi_N512_2200,116160000,3544.921875,443.115234,7.385254,4853107792,243123785,482017290,243039335,3140,9912318989,5261979,481445670,481063633,83.318667
adi_N512_2300,126960000,3874.511719,484.313965,8.071899,5203439110,255874441,448038645,256420251,2079,10833918989,5625583,451966439,448756893,91.435618
adi_N512_2400,138240000,4218.750000,527.343750,8.789062,5590705186,283366920,336178329,283611624,6212,11796478989,6027642,363992407,323562670,98.794213
adi_N600_1100,29040000,886.230469,110.778809,1.846313,1400160828,51343627,194361064,76457482,12380,2903998813,2646275,186867712,186790743,24.790187
adi_N600_1200,34560000,1054.687500,131.835938,2.197266,1630254575,85066863,136595834,83460254,4773,3455998813,2887453,119118133,135477320,28.433488
adi_N600_1300,40560000,1237.792969,154.724121,2.578735,1887764360,91243941,168142056,92320309,256,4055998813,3127362,177478725,180192660,34.641825
adi_N600_1400,47040000,1435.546875,179.443359,2.990723,2184234342,113689350,142177470,114882245,1394,4703998813,3386924,139328201,145557394,39.417876
adi_N600_1500,54000000,1647.949219,205.993652,3.433228,2592806652,122218774,220003170,123676724,50,5399998813,3686891,240006300,231295849,44.521932
adi_N600_1600,61440000,1875.000000,234.375000,3.906250,2896703628,122130787,366074354,122424502,880,6143998813,3986851,366394361,365910786,77.675988
adi_N600_1700,69360000,2116.699219,264.587402,4.409790,3395845275,159227031,268823089,160395640,3108,6935998813,4300421,265056924,265408128,58.139381
adi_N600_1800,77760000,2373.046875,296.630859,4.943848,3690593660,182109895,230361281,181995423,3553,7775998813,4617079,239120987,241751833,65.104539
adi_N600_1900,86640000,2644.042969,330.505371,5.508423,4230314690,192414635,301377918,192957277,8351,8663998813,4954871,304312146,306052437,72.170206
adi_N600_2000,96000000,2929.687500,366.210938,6.103516,4545446314,218951932,299604958,218250189,28920,9599998813,5347814,283635657,299018044,80.936660
adi_N600_2100,105840000,3229.980469,403.747559,6.729126,5341486054,256635517,641722158,256300305,3510,10583998813,5747185,631102934,650822255,87.507885
adi_N600_2200,116160000,3544.921875,443.115234,7.385254,5692841552,291486431,563520525,290376719,8424,11615998813,6166038,554986848,556037723,97.245259
adi_N600_2300,126960000,3874.511719,484.313965,8.071899,6098700603,313604659,529021113,314275676,7573,12695998813,6581429,560669847,548281790,107.866364
adi_N600_2400,138240000,4218.750000,527.343750,8.789062,6543204573,331940397,406138722,332189530,6422,13823998813,7062157,406299584,405313861,117.155946
adi_N700_1100,29040000,886.230469,110.778809,1.846313,1635329421,82609977,210117061,83263941,2737,3387998613,3088471,210360380,210441565,28.611192
adi_N700_1200,34560000,1054.687500,131.835938,2.197266,1830671494,96788313,139945213,96238904,218,4031998613,3368372,137326978,141108750,34.434579
adi_N700_1300,40560000,1237.792969,154.724121,2.578735,2200489070,104232004,201050444,104757263,1181,4731998613,3647181,194235501,188933226,40.180150
adi_N700_1400,47040000,1435.546875,179.443359,2.990723,2501392027,117600642,166195321,117762921,33,5487998613,3952689,163681917,161524004,46.154010
adi_N700_1500,54000000,1647.949219,205.993652,3.433228,3024682734,148361154,282119252,148681767,12043,6299998613,4300773,278794249,282640464,52.117834
adi_N700_1600,61440000,1875.000000,234.375000,3.906250,3380070018,140174700,411833540,140504788,894,7167998613,4626901,411565029,411704969,90.602108
adi_N700_1700,69360000,2116.699219,264.587402,4.409790,3914251113,210163309,306925996,210629165,3530,8091998613,5019272,302803295,314645034,67.902925
adi_N700_1800,77760000,2373.046875,296.630859,4.943848,4294139718,204308943,256672408,204191968,3317,9071998613,5394155,252597330,252700370,76.451402
adi_N700_1900,86640000,2644.042969,330.505371,5.508423,4852156731,253287705,360690501,253153955,7809,10107998613,5783901,357951936,362060131,85.163505
adi_N700_2000,96000000,2929.687500,366.210938,6.103516,5298095723,257375467,301491727,257540685,2656,11199998613,6240600,299223296,300653245,94.754910
adi_N700_2100,105840000,3229.980469,403.747559,6.729126,6217907788,297521185,746574519,297583781,9251,12347998613,6725237,756002691,755333002,104.482920
adi_N700_2200,116160000,3544.921875,443.115234,7.385254,6651102120,336345469,669115194,336379733,2998,13551998613,7206814,669477775,672624937,114.893857
adi_N700_2300,126960000,3874.511719,484.313965,8.071899,7106738046,350931398,600268961,351750884,3650,14811998613,7726764,594878531,609434585,125.143193
adi_N700_2400,138240000,4218.750000,527.343750,8.789062,7665604311,430925156,505965986,431884192,5838,16127998613,8233147,498823100,499523264,136.549729
adi_N800_1100,29040000,886.230469,110.778809,1.846313,1870169230,98203522,239925785,97819160,75,3871998413,3529166,230866689,230948356,32.455565
adi_N800_1200,34560000,1054.687500,131.835938,2.197266,2109692122,115070978,150875413,116240475,4323,4607998413,3848591,150270169,155143994,38.499497
adi_N800_1300,40560000,1237.792969,154.724121,2.578735,2545344737,134527581,243219785,133436891,90,5407998413,4169589,247633687,233088801,45.068766
adi_N800_1400,47040000,1435.546875,179.443359,2.990723,2907793250,145322860,203547151,145603547,4663,6271998413,4515528,204968341,201113190,51.656914
adi_N800_1500,54000000,1647.949219,205.993652,3.433228,3443782169,182185524,308978357,186161518,2222,7199998413,4910649,307316208,299991168,60.030962
atax_N256,530432,16.187500,2.023438,0.033724,8500,960,930,781,5,131597,528,856,786,0.000617
atax_N300,727200,22.192383,2.774048,0.046234,11583,1278,1115,789,11,180613,605,1050,1233,0.000796
atax_N400,1289600,39.355469,4.919434,0.081991,20472,1451,1779,1499,6,320813,808,1768,1828,0.001477
atax_N512,2109440,64.375000,8.046875,0.134115,33401,2207,2320,2066,7,525325,1029,2129,2340,0.002272
atax_N600,2894400,88.330078,11.041260,0.184021,46776,2358,3469,2609,9,721213,1222,2384,2223,0.003093
atax_N700,3936800,120.141602,15.017700,0.250295,63152,3283,4411,3068,11,981413,1410,4129,4067,0.004199
atax_N800,5139200,156.835938,19.604492,0.326742,83616,4918,5513,7554,6,1281613,1614,3570,3607,0.005958
atax_N900,6501600,198.413086,24.801636,0.413361,115374,5349,9522,5433,12,1621813,1816,9760,9933,0.006687
atax_N1024,8413184,256.750000,32.093750,0.534896,153357,7254,15791,6772,14,2099213,2057,15678,16097,0.008778
atax_N1100,9706400,296.215820,37.026978,0.617116,212909,8211,16981,7713,8,2422213,2217,13178,12013,0.009898
atax_N1200,11548800,352.441406,44.055176,0.734253,317631,8881,15063,7943,9,2882413,2414,15816,15093,0.011948
atax_N1300,13551200,413.549805,51.693726,0.861562,519707,9577,29306,9283,15,3382613,2602,28279,30352,0.013923
atax_N1400,15713600,479.541016,59.942627,0.999044,646262,17175,31329,17336,14,3922813,2806,28962,29501,0.016225
atax_N1500,18036000,550.415039,68.801880,1.146698,834945,11539,36720,11350,16,4503013,3005,31963,31624,0.018126
atax_N1600,20518400,626.171875,78.271484,1.304525,941085,14454,43052,14383,10,5123213,3209,38294,43616,0.023161
atax_N1700,23160800,706.811523,88.351440,1.472524,1076343,35604,46030,37756,15,5783413,3405,41863,45211,0.024587
atax_N1800,25963200,792.333984,99.041748,1.650696,1238769,17677,55084,16949,16,6483613,3635,59125,58170,0.026099
atax_N1900,28925600,882.739258,110.342407,1.839040,1377695,19383,60654,20442,15,7223813,3811,56160,60258,0.030014
atax_N2000,32048000,978.027344,122.253418,2.037557,1524735,18373,62732,17670,10,8004013,4006,61909,65478,0.033040
atax_N2100,35330400,1078.198242,134.774780,2.246246,1828664,25844,87527,24785,13,8824213,4220,87402,87296,0.036860
atax_N2200,38772800,1183.251953,147.906494,2.465108,2178285,22647,93525,21929,17,9684413,4416,86897,92882,0.040516
atax_N2300,42375200,1293.188477,161.648560,2.694143,2526837,56257,95608,56636,20,10584613,4607,102283,95652,0.043102
atax_N2400,46137600,1408.007812,176.000977,2.933350,2817006,29946,112075,28699,14,11524813,4806,117713,117757,0.048111
atax_N2500,50060000,1527.709961,190.963745,3.182729,3129860,24977,120403,29470,17,12505013,5012,121238,124186,0.051552
atax_N2600,54142400,1652.294922,206.536865,3.442281,3389057,30062,134907,29352,16,13525213,5205,135309,134328,0.054563
atax_N2700,58384800,1781.762695,222.720337,3.712006,3655859,41331,151569,40449,15,14585413,5408,149749,150799,0.057457
atax_N2800,62787200,1916.113281,239.514160,3.991903,3930330,47258,154057,47445,20,15685613,5621,155705,154018,0.063121
atax_N2900,67349600,2055.346680,256.918335,4.281972,4220660,89792,172182,90088,21,16825813,5810,172626,172155,0.064522
atax_N3000,72072000,2199.462891,274.932861,4.582214,4512534,49235,118012,50827,20,18006013,6009,117812,117881,0.069085
atax_N3100,76954400,2348.461914,293.557739,4.892629,4819485,55380,185243,55814,21,19226213,6203,185428,186250,0.071150
atax_N3200,81996800,2502.343750,312.792969,5.213216,5178179,99459,240525,96135,20,20486413,6413,241741,227550,0.081185
atax_N3300,87199200,2661.108398,332.638550,5.543976,5463886,109223,222532,110802,17,21786613,6604,225286,222821,0.067291
atax_N3400,92561600,2824.755859,353.094482,5.884908,5792998,139828,232120,140713,20,23126813,6821,233556,236129,0.070720
atax_N3500,98084000,2993.286133,374.160767,6.236013,6142524,137407,238599,140110,23,24507013,7020,237849,237897,0.089036
atax_N3600,103766400,3166.699219,395.837402,6.597290,6491025,62132,260205,59917,24,25927213,7210,264035,260523,0.093551
atax_N3700,109608800,3344.995117,418.124390,6.968740,6859285,79806,274526,77149,20,27387413,7403,274117,274415,0.094281
atax_N3800,115611200,3528.173828,441.021729,7.350362,7238149,153330,297438,154698,24,28887613,7609,295374,297561,0.099519
atax_N3900,121773600,3716.235352,464.529419,7.742157,7622536,81477,310044,83928,25,30427813,7816,309378,308387,0.119619
atax_N4000,128096000,3909.179688,488.647461,8.144124,8024100,82890,294372,82490,23,32008013,8021,297020,294441,0.098845
bicg_N256,532480,16.250000,2.031250,0.033854,8532,617,846,1280,6,66061,262,728,840,0.000550
bicg_N300,729600,22.265625,2.783203,0.046387,11619,1184,1002,895,13,90613,308,888,966,0.000721
bicg_N400,1292800,39.453125,4.931641,0.082194,20441,1668,1542,1479,9,160813,404,1413,1501,0.001474
bicg_N512,2113536,64.500000,8.062500,0.134375,33372,1990,3251,2181,10,263181,519,3148,3183,0.002057
bicg_N600,2899200,88.476562,11.059570,0.184326,45811,2724,2910,3027,27,361213,610,2911,2984,0.002942
bicg_N700,3942400,120.312500,15.039062,0.250651,62759,3096,4493,3515,12,491413,707,4253,4524,0.003818
bicg_N800,5145600,157.031250,19.628906,0.327148,81632,5423,5012,4605,17,641613,810,4906,4999,0.005465
bicg_N900,6508800,198.632812,24.829102,0.413818,106387,5510,9428,5331,20,811813,1794,8731,8789,0.006372
bicg_N1024,8421376,257.000000,32.125000,0.535417,138450,8456,15185,7293,16,1050637,1034,14526,15231,0.007935
bicg_N1100,9715200,296.484375,37.060547,0.617676,164847,7334,13711,7761,31,1212213,2202,13035,13289,0.009425
bicg_N1200,11558400,352.734375,44.091797,0.734863,223811,9104,19764,8288,25,1442413,2398,19249,19730,0.010723
bicg_N1300,13561600,413.867188,51.733398,0.862223,346815,9688,17197,9903,27,1692613,1307,17518,17511,0.013108
bicg_N1400,15724800,479.882812,59.985352,0.999756,461454,11661,31181,11430,24,1962813,2793,30956,29219,0.014977
bicg_N1500,18048000,550.781250,68.847656,1.147461,779988,12533,30396,12467,17,2253013,1504,31465,31568,0.016989
bicg_N1600,20531200,626.562500,78.320312,1.305339,932297,12888,34416,12524,27,2563213,1611,34189,34382,0.021695
bicg_N1700,23174400,707.226562,88.403320,1.473389,1080447,14583,42002,15364,23,2893413,3400,42505,41878,0.022225
bicg_N1800,25977600,792.773438,99.096680,1.651611,1206230,16676,45310,17482,26,3243613,3050,39774,40205,0.024754
bicg_N1900,28940800,883.203125,110.400391,1.840007,1350415,18012,49953,18311,42,3613813,2041,49537,49386,0.027300
bicg_N2000,32064000,978.515625,122.314453,2.038574,1495359,18778,57030,19448,32,4004013,4000,57674,57971,0.030454
bicg_N2100,35347200,1078.710938,134.838867,2.247314,1653285,17776,63813,17277,20,4414213,2481,63345,63229,0.033885
bicg_N2200,38790400,1183.789062,147.973633,2.466227,1812632,24339,65631,24035,35,4844413,2741,63486,64635,0.037223
bicg_N2300,42393600,1293.750000,161.718750,2.695312,1971206,25801,121822,27013,27,5294613,2977,123552,122020,0.041043
bicg_N2400,46156800,1408.593750,176.074219,2.934570,2165910,21470,78887,23837,24,5764813,3238,78577,78906,0.043774
bicg_N2500,50080000,1528.320312,191.040039,3.184001,2341185,27966,85754,27725,24,6255013,3526,84722,85885,0.047508
bicg_N2600,54163200,1652.929688,206.616211,3.443604,2529476,32926,88388,33773,23,6765213,3800,88390,88094,0.050329
bicg_N2700,58406400,1782.421875,222.802734,3.713379,2737200,36705,68767,37336,43,7295413,4107,66837,66727,0.051807
bicg_N2800,62809600,1916.796875,239.599609,3.993327,2936206,34893,105830,33884,21,7845613,4407,104347,105490,0.055540
bicg_N2900,67372800,2056.054688,257.006836,4.283447,3157276,39650,118120,38368,34,8415813,4714,119251,118181,0.059582
bicg_N3000,72096000,2200.195312,275.024414,4.583740,3370389,40081,122652,40782,18,9006013,5051,120722,120553,0.063718
bicg_N3100,76979200,2349.218750,293.652344,4.894206,3598949,40956,125541,43125,24,9616213,5388,128309,125499,0.054771
bicg_N3200,82022400,2503.125000,312.890625,5.214844,3884915,50908,173485,50974,28,10246413,3212,173434,175442,0.081468
bicg_N3300,87225600,2661.914062,332.739258,5.545654,4085578,46241,157038,44700,19,10896613,6131,157211,157629,0.075906
bicg_N3400,92588800,2825.585938,353.198242,5.886637,4334512,44834,153259,46619,30,11566813,6475,154848,152736,0.077479
bicg_N3500,98112000,2994.140625,374.267578,6.237793,4600488,54417,158081,56179,31,12257013,6856,157615,158368,0.080888
bicg_N3600,103795200,3167.578125,395.947266,6.599121,4864468,58990,182269,56020,31,12967213,7141,181159,182206,0.083164
bicg_N3700,109638400,3345.898438,418.237305,6.970622,5130941,58488,183680,55136,19,13697413,7358,182879,181090,0.090890
bicg_N3800,115641600,3529.101562,441.137695,7.352295,5418877,63680,209707,59367,39,14447613,7560,214564,214472,0.091805
bicg_N3900,121804800,3717.187500,464.648438,7.744141,5700639,68584,204434,67273,28,15217813,7757,208592,203911,0.100593
bicg_N4000,128128000,3910.156250,488.769531,8.146159,6015154,64486,208300,71799,36,16008013,7948,207702,211129,0.101728
cholesky_N128,132096,4.031250,0.503906,0.008398,54325,500,9431,551,35,357773,5219,9418,9484,0.002226
cholesky_N256,526336,16.062500,2.007812,0.033464,414544,77918,44993,77022,144,2829069,26269,44729,45017,0.011373
cholesky_N300,722400,22.045898,2.755737,0.045929,670097,74413,70812,72169,182,4545113,37053,70658,71021,0.022463
cholesky_N400,1283200,39.160156,4.895020,0.081584,1514414,268627,143081,267893,325,10746816,70287,143227,143219,0.046113
cholesky_N512,2101248,64.125000,8.015625,0.133594,3098164,552743,317755,554244,527,22500877,116947,317923,318772,0.100110
cholesky_N600,2884800,88.037109,11.004639,0.183411,4962708,908254,372309,911244,226,36180216,161995,371964,371779,0.139997
cholesky_N700,3925600,119.799805,14.974976,0.249583,7843525,1465417,547439,1444297,432,57411913,223267,547403,547701,0.190248
cholesky_N800,5126400,156.445312,19.555664,0.325928,11502027,1901615,735200,1869694,168,85653613,299496,735433,735400,0.301341
cholesky_N900,6487200,197.973633,24.746704,0.412445,16356256,2491654,1074491,2457826,93,121905313,378129,1074878,1074242,0.381452
cholesky_N1024,8396800,256.250000,32.031250,0.533854,23668152,2233875,2200645,2234648,305,179481613,496254,2199376,2200831,0.543635
cholesky_N1100,9688800,295.678711,36.959839,0.615997,29529584,3730950,1803270,3730731,1630,222438716,571242,1797267,1796880,0.658633
cholesky_N1200,11529600,351.855469,43.981934,0.733032,38018199,4238840,2346392,4235470,2551,288720413,683498,2346234,2333725,0.903333
cholesky_N1300,13530400,412.915039,51.614380,0.860240,48356751,5261516,2703340,5282760,2131,367012113,806039,2706197,2704463,1.124489
cholesky_N1400,15691200,478.857422,59.857178,0.997620,59999078,5804216,3451874,5806943,1175,458313813,936113,3478201,3459924,1.305439
cholesky_N1500,18012000,549.682617,68.710327,1.145172,73922797,7184288,4095942,7195708,1247,563625513,1077933,4124856,4095925,1.599520
cholesky_N1600,20492800,625.390625,78.173828,1.302897,88980624,7866698,4124236,7882016,4507,683947216,1236590,4131978,4133927,2.145811
cholesky_N1700,23133600,705.981445,88.247681,1.470795,107059192,9443569,5697893,9405806,2268,820278916,1390719,5760363,5755475,2.313595
cholesky_N1800,25934400,791.455078,98.931885,1.648865,126687165,9972912,7116355,9962757,889,973620613,1562209,7139244,7029872,2.726659
cholesky_N1900,28895200,881.811523,110.226440,1.837107,149028662,11731443,7782529,11739206,1495,1144972316,1746175,7787626,7745458,3.203238
cholesky_N2000,32016000,977.050781,122.131348,2.035522,173542672,12698896,9596279,12679987,809,1335334013,1935762,9588833,9579730,3.721404
cholesky_N2100,35296800,1077.172852,134.646606,2.244110,202364510,15089094,11103100,15063364,1673,1545705716,2137043,11117744,11038868,4.308479
cholesky_N2200,38737600,1182.177734,147.772217,2.462870,234835182,15845225,12819218,15856419,706,1777087413,2356453,12826722,12799082,5.151893
cholesky_N2300,42338400,1292.065430,161.508179,2.691803,271274603,18591752,13950948,18550149,3089,2030479113,2571977,13816487,13936980,5.651118
cholesky_N2400,46099200,1406.835938,175.854492,2.930908,311509610,19928618,16130636,19921677,2813,2306880816,2805177,16048496,16028289,6.396107
cholesky_N2500,50020000,1526.489258,190.811157,3.180186,356296216,22842333,18069621,22842916,2801,2607292513,3044001,18041131,18086967,7.325068
cholesky_N2600,54100800,1651.025391,206.378174,3.439636,409641637,24076682,22013798,24083599,1225,2932714216,3294811,22172686,21975925,8.340949
cholesky_N2700,58341600,1780.444336,222.555542,3.709259,476160539,28032092,24844995,27951516,2597,3284145913,3557193,24709591,24543725,9.243912
cholesky_N2800,62742400,1914.746094,239.343262,3.989054,544455561,30357238,27321970,30364622,956,3662587613,3837205,27198242,27341309,10.329296
cholesky_N2900,67303200,2053.930664,256.741333,4.279022,618992803,33370629,31704902,33397518,637,4069039316,4112050,30518139,31707911,11.506047
cholesky_N3000,72024000,2197.998047,274.749756,4.579163,692801306,35567503,35669262,35566189,883,4504501013,4403101,35627902,35675762,12.763838
cholesky_N3100,76904800,2346.948242,293.368530,4.889476,779434417,41147194,39881896,41167326,1973,4969972713,4705408,39813453,39939253,14.100136
cholesky_N3200,81945600,2500.781250,312.597656,5.209961,876448523,40720652,47881736,40755781,1911,5466454413,5034972,56115926,55714542,17.201466
cholesky_N3300,87146400,2659.497070,332.437134,5.540619,993472891,48505913,49694070,48477697,2567,5994946113,5338139,49718574,49975606,17.071922
cholesky_N3400,92507200,2823.095703,352.886963,5.881449,1104280744,50316649,54978185,50310685,1682,6556447816,5674990,54484723,55030428,18.906169
cholesky_N3500,98028000,2991.577148,373.947144,6.232452,1219984307,56938363,59881917,56923067,2449,7151959513,6008715,59433400,59726332,21.077012
