name,estimated_data_size (eds in bytes),eds/L1_cache,eds/L2_cache,eds/L3_cache,PAPI_L1_DCM,PAPI_L2_DCM,PAPI_L1_TCM,PAPI_L2_TCM,PAPI_TLB_DM,PAPI_BR_TKN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_TCA,Runtime (secs)
2mm_N2000,160000000,4882.812500,610.351562,3.390842,17096850128,8212423698,16036884254,8208387725,4301,16008004013,8004620,16037006323,16036817667,101.472686
2mm_N2100,176400000,5383.300781,672.912598,3.738403,20853210019,2471453284,18620542375,2468892443,4430,18530824213,8824431,18621265766,18619561342,85.681235
2mm_N2200,193600000,5908.203125,738.525391,4.102919,23972683088,2680586673,21415927976,2680562503,2018,21305684413,9684789,21416140290,21415904687,95.118170
2mm_N2300,211600000,6457.519531,807.189941,4.484389,27401068784,3153596051,24462438309,3153601057,4092,24344584613,10585146,24462394460,24461219236,135.991352
2mm_N2400,230400000,7031.250000,878.906250,4.882812,28654881559,28517910199,27690961441,28517590425,4874,27659524813,11525042,27691134171,27690811400,244.555835
3mm_N64,229376,7.000000,0.875000,0.004861,201834,504,51193,569,23,798925,12544,52637,52259,0.003194
3mm_N128,917504,28.000000,3.500000,0.019444,6258994,2639,2327366,3483,75,6341005,49562,2331047,2330735,0.026723
3mm_N256,3670016,112.000000,14.000000,0.077778,50576436,50442923,50378763,50444222,284,50529037,197283,50378703,50379107,0.382444
3mm_N300,5040000,153.808594,19.226074,0.106812,13879834,10373374,13085757,10375007,552,81270913,271198,13314774,13306615,0.372795
3mm_N400,8960000,273.437500,34.179688,0.189887,203961990,24114219,192970829,24116940,5520,192481213,481246,192934165,192924845,1.253241
3mm_N512,14680064,448.000000,56.000000,0.311111,404218724,403423854,403581563,403428922,7039,403441165,788305,403568907,403579670,3.065562
3mm_N600,20160000,615.234375,76.904297,0.427246,891756531,102623080,651602481,121049301,4232,649081813,1082260,651078430,646916978,2.886137
3mm_N700,27440000,837.402344,104.675293,0.581529,1249222139,141882145,1033686499,141882398,4155,1030472113,1472124,1033675568,1033913766,4.848562
3mm_N800,35840000,1093.750000,136.718750,0.759549,1587230621,338902287,1538177487,193319405,115,1537922413,1922550,1538085850,1538077315,10.747287
3mm_N900,45360000,1384.277344,173.034668,0.961304,2463309667,274099472,2200778495,273968703,56,2189432713,2433278,2201146918,2201044405,9.884984
3mm_N1024,58720256,1792.000000,224.000000,1.244444,3238431894,3226485707,3232098141,3226429613,3381,3224374285,3149402,3231741018,3231758812,21.783632
3mm_N1100,67760000,2067.871094,258.483887,1.436022,4494270845,500839035,4016516676,500591132,191,3996633313,3633576,4016454744,4016509778,18.044845
3mm_N1200,80640000,2460.937500,307.617188,1.708984,5532862305,662303309,5199504154,650074612,50,5188323613,4323904,5199353437,5199358387,21.784423
3mm_N1300,94640000,2888.183594,361.022949,2.005683,7418676211,828936180,6625446219,825213429,593,6596073913,5074534,6628357214,6628915518,29.172256
3mm_N1400,109760000,3349.609375,418.701172,2.326118,9267190091,1031009171,8280621508,1030657504,3124,8237884213,5884402,8281264687,8280665312,33.988491
3mm_N1500,126000000,3845.214844,480.651855,2.670288,11394199264,1328670286,10178244721,1328804906,2637,10131754513,6754680,10178266374,10182756654,44.555383
3mm_N1600,143360000,4375.000000,546.875000,3.038194,12502318592,12481443031,12299141893,12481358104,6137,12295684813,7684853,12298854116,12298816438,113.775020
3mm_N1700,161840000,4938.964844,617.370605,3.429837,16596317400,1847130597,14817360027,1846463168,3312,14747675113,8675683,14816496430,14814064707,64.716689
3mm_N1800,181440000,5537.109375,692.138672,3.845215,19689258561,2191387319,17596742430,2191294866,2218,17505725413,9726729,17595826924,17595902335,71.617329
3mm_N1900,202160000,6169.433594,771.179199,4.284329,23171156080,2600017140,20688964386,2598154754,1770,20587835713,10837100,20684965967,20687689066,89.916593
3mm_N2000,224000000,6835.937500,854.492188,4.747179,25649779717,12312655711,24058342809,12305370332,3195,24012006013,12006178,24058377102,24058953652,142.522422
3mm_N2100,246960000,7536.621094,942.077637,5.233765,31285887641,3706489139,27925432572,3697957520,7547,27796236313,13236440,27925283915,27925341205,124.021456
3mm_N2200,271040000,8271.484375,1033.935547,5.744086,35964612084,4017241993,32121805816,4018122034,2178,31958526613,14526921,32121914881,32121081882,139.116459
3mm_N2300,296240000,9040.527344,1130.065918,6.278144,41133738185,4723283290,36699339439,4723282671,2403,36516876913,15877071,36699026535,36699221401,197.568406
3mm_N2400,322560000,9843.750000,1230.468750,6.835938,42985991170,42784286440,41538063388,42783604088,4909,41489287213,17288240,41535797861,41535099748,351.501631
adi_N1_128,393216,12.000000,1.500000,0.008333,25668,3698,4365,3561,39,65547,529,4323,3434,0.000610
adi_N1_256,1572864,48.000000,6.000000,0.033333,98900,13630,17398,13366,156,262155,1045,13124,12807,0.002458
adi_N1_300,2160000,65.917969,8.239746,0.045776,141893,12665,24422,12948,197,360011,1223,23223,23821,0.003367
adi_N1_400,3840000,117.187500,14.648438,0.081380,247584,21165,54780,20349,505,640011,1617,50359,49698,0.008888
adi_N1_512,6291456,192.000000,24.000000,0.133333,428523,26887,77267,27483,4426,1048587,2068,77960,78610,0.009719
adi_N1_600,8640000,263.671875,32.958984,0.183105,586797,51816,79892,51694,4416,1440011,2422,80828,81040,0.013651
adi_N1_700,11760000,358.886719,44.860840,0.249227,812147,46677,105056,47605,2607,1960011,2827,104395,104765,0.018325
adi_N1_800,15360000,468.750000,58.593750,0.325521,1016017,57222,176294,57293,3231,2560011,3219,117761,176051,0.035502
adi_N1_900,19440000,593.261719,74.157715,0.411987,1384012,66310,153998,66926,3736,3240011,3608,151134,103882,0.030120
adi_N1_1024,25165824,768.000000,96.000000,0.533333,1830830,79293,416753,79300,3861,4194315,4119,380329,415096,0.038712
adi_N2_128,393216,12.000000,1.500000,0.008333,50594,6560,9020,6204,40,131081,1062,8844,7982,0.001208
adi_N2_256,1572864,48.000000,6.000000,0.033333,204625,24710,30535,24238,145,524297,2079,33763,33660,0.004851
adi_N2_300,2160000,65.917969,8.239746,0.045776,283804,25408,44719,25402,199,720009,2432,44778,44370,0.006738
adi_N2_400,3840000,117.187500,14.648438,0.081380,494682,40037,101795,39687,457,1280009,3224,101476,100508,0.017789
adi_N2_512,6291456,192.000000,24.000000,0.133333,854765,52759,161294,51992,8425,2097161,4126,158627,161713,0.019481
adi_N2_600,8640000,263.671875,32.958984,0.183105,1174226,108744,156291,108743,7504,2880009,4822,157011,155914,0.026952
adi_N2_700,11760000,358.886719,44.860840,0.249227,1622627,93607,203270,93465,4931,3920009,5622,202431,204032,0.036564
adi_N2_800,15360000,468.750000,58.593750,0.325521,2058983,114958,349149,115570,6335,5120009,6423,349007,347800,0.070986
adi_N2_900,19440000,593.261719,74.157715,0.411987,2624894,131703,308835,131514,7006,6480009,7224,309723,212089,0.060211
adi_N2_1024,25165824,768.000000,96.000000,0.533333,3661254,158799,834163,158596,7355,8388617,8220,832312,770794,0.078480
adi_N4_64,98304,3.000000,0.375000,0.002083,22466,358,2740,432,4,65541,318,2723,2782,0.000576
adi_N4_128,393216,12.000000,1.500000,0.008333,96718,11967,12034,12986,39,262149,2087,16123,15727,0.002423
adi_N4_256,1572864,48.000000,6.000000,0.033333,393660,51755,46750,51584,148,1048581,4155,64603,47051,0.009667
adi_N4_300,2160000,65.917969,8.239746,0.045776,568185,48703,114716,49411,198,1440005,4842,114630,114428,0.013491
adi_N4_400,3840000,117.187500,14.648438,0.081380,984549,80827,198522,79936,648,2560005,6441,197737,199372,0.035569
adi_N4_512,6291456,192.000000,24.000000,0.133333,1710705,100131,305706,101339,16415,4194309,8131,309225,317870,0.038894
adi_N4_600,8640000,263.671875,32.958984,0.183105,2346499,200244,321276,200836,17347,5760005,9646,322520,321538,0.053837
adi_N4_700,11760000,358.886719,44.860840,0.249227,3229901,214952,488710,216158,17339,7840005,11239,491357,491310,0.073195
adi_N4_800,15360000,468.750000,58.593750,0.325521,4171690,228032,685565,227499,11047,10240005,12839,450050,684741,0.141955
adi_N4_900,19440000,593.261719,74.157715,0.411987,5543927,222968,632872,223992,5432,12960005,14441,630132,634423,0.120452
adi_N4_1024,25165824,768.000000,96.000000,0.533333,6952115,316776,1657891,315092,14175,16777221,16424,1501686,1502847,0.154710
adi_N8_64,98304,3.000000,0.375000,0.002083,44312,347,5541,427,4,131069,628,5391,5481,0.001151
adi_N8_128,393216,12.000000,1.500000,0.008333,199943,24633,35232,24502,42,524285,4163,34999,35232,0.004825
adi_N8_256,1572864,48.000000,6.000000,0.033333,786437,103010,85530,103564,156,2097149,8155,121001,86396,0.019357
adi_N8_300,2160000,65.917969,8.239746,0.045776,1138004,97680,189563,97827,199,2879997,9677,188854,189192,0.026970
adi_N8_400,3840000,117.187500,14.648438,0.081380,1978731,158016,399855,159214,663,5119997,12881,439698,399414,0.071102
adi_N8_512,6291456,192.000000,24.000000,0.133333,3414536,202518,624266,201171,32323,8388605,16467,618104,620084,0.077858
adi_N8_600,8640000,263.671875,32.958984,0.183105,4693347,392543,642954,373776,28235,11519997,19290,644288,647379,0.107597
adi_N8_700,11760000,358.886719,44.860840,0.249227,6490063,371072,791863,371795,18697,15679997,22496,796355,796279,0.146104
adi_N8_800,15360000,468.750000,58.593750,0.325521,8121843,451301,1422928,450506,24107,20479997,25714,1424163,940849,0.284465
adi_N8_900,19440000,593.261719,74.157715,0.411987,11081134,483147,1260551,484156,6965,25919997,28921,1122691,1262175,0.240933
adi_N8_1024,25165824,768.000000,96.000000,0.533333,13813725,592387,2901560,590208,28151,33554429,31931,2932772,2983725,0.309453
adi_N16_32,24576,0.750000,0.093750,0.000521,909,102,322,186,4,65517,204,259,515,0.000608
adi_N16_64,98304,3.000000,0.375000,0.002083,88071,365,12539,460,4,262125,1241,12324,12431,0.002304
adi_N16_128,393216,12.000000,1.500000,0.008333,385945,47321,55572,48161,39,1048557,8357,68921,68731,0.009673
adi_N16_256,1572864,48.000000,6.000000,0.033333,1634617,201331,204927,202337,151,4194285,16356,249408,247524,0.038818
adi_N16_300,2160000,65.917969,8.239746,0.045776,2271521,189974,368277,190033,202,5759981,19343,354900,380909,0.053832
adi_N16_400,3840000,117.187500,14.648438,0.081380,3943753,315558,801116,316660,1037,10239981,25739,796078,799964,0.143797
adi_N16_512,6291456,192.000000,24.000000,0.133333,6841074,402436,1096891,404650,64654,16777197,31896,1210674,1212568,0.155380
adi_N16_600,8640000,263.671875,32.958984,0.183105,9376222,854109,1262738,854651,56814,23039981,38561,1153814,1157411,0.215034
adi_N16_700,11760000,358.886719,44.860840,0.249227,12995203,734323,1623913,735290,36498,31359981,45011,1565582,1565785,0.292922
adi_N16_800,15360000,468.750000,58.593750,0.325521,16594550,821236,1798546,816731,6468,40959981,51362,1517362,1525415,0.567137
adi_N16_900,19440000,593.261719,74.157715,0.411987,21268758,1040190,1663035,1064237,53243,51839981,57811,1979512,1683653,0.481053
adi_N16_1024,25165824,768.000000,96.000000,0.533333,28948770,1243609,6595601,1245636,55261,67108845,65707,6749315,6754875,0.618953
adi_N32_32,24576,0.750000,0.093750,0.000521,998,94,775,186,4,131021,376,603,594,0.001125
adi_N32_64,98304,3.000000,0.375000,0.002083,174741,477,26161,577,5,524237,2480,26643,26635,0.004604
adi_N32_128,393216,12.000000,1.500000,0.008333,780202,93312,120327,92792,40,2097101,16621,143205,114043,0.019403
adi_N32_256,1572864,48.000000,6.000000,0.033333,3144075,408304,523103,409569,232,8388557,33087,500477,502156,0.077272
adi_N32_300,2160000,65.917969,8.239746,0.045776,4546263,387072,951304,383887,338,11519949,38686,672688,673514,0.107749
adi_N32_400,3840000,117.187500,14.648438,0.081380,7869312,621320,1881353,615004,678,20479949,51479,1958994,1956336,0.283952
adi_N32_512,6291456,192.000000,24.000000,0.133333,13620094,800934,2656730,788751,130892,33554381,65845,2479709,2531397,0.310849
adi_N32_600,8640000,263.671875,32.958984,0.183105,18791451,1473553,2650784,1242622,3252,46079949,77217,7089123,7094399,0.430000
adi_N32_700,11760000,358.886719,44.860840,0.249227,25886889,1598929,3492267,1595845,149087,62719949,89983,3322312,3313386,0.584287
adi_N32_800,15360000,468.750000,58.593750,0.325521,32427559,1628161,3445656,1581613,39620,81919949,102675,3355157,3355189,1.134311
adi_N32_900,19440000,593.261719,74.157715,0.411987,44323924,2079285,5015381,2050319,118736,103679949,115546,4927750,4928446,0.963421
adi_N32_1024,25165824,768.000000,96.000000,0.533333,55909205,2483187,12522104,2452886,121387,134217677,131397,12153485,12012051,1.235896
adi_N64_16,6144,0.187500,0.023438,0.000130,227,62,230,138,3,65421,281,104,241,0.000544
adi_N64_32,24576,0.750000,0.093750,0.000521,2023,100,1973,178,5,262029,736,1803,1586,0.002248
adi_N64_64,98304,3.000000,0.375000,0.002083,350708,364,40201,470,4,1048461,4914,41608,42022,0.009735
adi_N64_128,393216,12.000000,1.500000,0.008333,1553808,197132,264667,194272,67,4194189,33204,253362,262396,0.038962
adi_N64_256,1572864,48.000000,6.000000,0.033333,6527608,810855,953324,807613,245,16777101,66140,962211,708558,0.156972
adi_N64_300,2160000,65.917969,8.239746,0.045776,9076266,769254,1271643,767696,355,23039885,77321,1388117,1391916,0.215142
adi_N64_400,3840000,117.187500,14.648438,0.081380,15754209,1239168,3489225,1230729,604,40959885,103058,3219065,3690539,0.567930
adi_N64_512,6291456,192.000000,24.000000,0.133333,26824830,1597909,4972727,1586993,260789,67108749,131548,4998992,5014015,0.621824
adi_N64_600,8640000,263.671875,32.958984,0.183105,37564484,3288993,4619823,3283924,292454,92159885,154201,4617712,4620376,0.859848
adi_N64_700,11760000,358.886719,44.860840,0.249227,51868316,2990619,5952829,2940059,150405,125439885,179912,5927954,5938438,1.168364
adi_N64_800,15360000,468.750000,58.593750,0.325521,66757559,3575436,8857875,3563674,201146,163839885,205601,10964660,10965059,2.278023
adi_N64_900,19440000,593.261719,74.157715,0.411987,88540758,3984687,6466061,3904457,81240,207359885,231096,9303316,6134479,1.926011
adi_N64_1024,25165824,768.000000,96.000000,0.533333,112193854,5093708,25590890,5077017,225946,268435341,255147,25676728,24992510,2.475670
adi_N128_16,6144,0.187500,0.023438,0.000130,223,59,266,148,3,130829,546,129,245,0.001085
adi_N128_32,24576,0.750000,0.093750,0.000521,3135,105,2334,172,4,524045,1367,2833,2960,0.004525
adi_N128_64,98304,3.000000,0.375000,0.002083,697245,445,95089,577,4,2096909,9892,95559,95676,0.018415
adi_N128_128,393216,12.000000,1.500000,0.008333,3201407,365869,358312,362813,55,8388365,66583,479820,357623,0.077355
adi_N128_256,1572864,48.000000,6.000000,0.033333,12577665,1594448,1925679,1610247,222,33554189,132323,1926750,1394310,0.306206
adi_N128_300,2160000,65.917969,8.239746,0.045776,18223599,1521429,2700256,1531647,3346,46079757,155032,2911362,2702512,0.423430
adi_N128_400,3840000,117.187500,14.648438,0.081380,31370967,2479602,6373493,2481911,4929,81919757,205850,6375444,6793066,1.112117
adi_N128_512,6291456,192.000000,24.000000,0.133333,53792923,3186722,8710338,3194267,521723,134217485,263463,8654177,8515275,1.218003
adi_N128_600,8640000,263.671875,32.958984,0.183105,74942637,4213976,19628111,4218901,75342,184319757,308673,19652362,19660106,1.675968
adi_N128_700,11760000,358.886719,44.860840,0.249227,103856643,5840911,12152684,5843331,308792,250879757,359660,12159791,12138863,2.272880
adi_N128_800,15360000,468.750000,58.593750,0.325521,130063903,7146106,14633579,7150235,138736,327679757,410884,14730500,17580389,4.407712
adi_N128_900,19440000,593.261719,74.157715,0.411987,172558512,7846464,19306937,7854183,166107,414719757,461893,19286160,19309313,3.735235
adi_N128_1024,25165824,768.000000,96.000000,0.533333,226015084,9910817,49326238,9925678,449030,536870669,525562,49331987,48205980,4.822168
adi_N256_8,1536,0.046875,0.005859,0.000033,146,33,259,121,2,65037,4,118,173,0.000498
adi_N256_16,6144,0.187500,0.023438,0.000130,234,50,264,136,3,261645,1034,135,249,0.002175
adi_N256_32,24576,0.750000,0.093750,0.000521,1837,103,1420,195,4,1048077,2660,3595,3674,0.008995
adi_N256_64,98304,3.000000,0.375000,0.002083,1401274,345,171091,448,4,4193805,19567,169644,170674,0.036060
adi_N256_128,393216,12.000000,1.500000,0.008333,6160338,721298,888238,720903,63,16776717,133882,870685,870223,0.149952
adi_N256_256,1572864,48.000000,6.000000,0.033333,25272477,3272865,2399862,3276400,236,67108365,264397,2387172,2396071,0.591679
adi_N256_300,2160000,65.917969,8.239746,0.045776,36379596,3075720,5557691,3076555,3427,92159501,309803,5741872,5737484,0.816495
adi_N256_400,3840000,117.187500,14.648438,0.081380,62385715,4916463,15088820,4922344,15398,163839501,411731,12954285,12964933,2.150087
adi_N256_512,6291456,192.000000,24.000000,0.133333,109495076,6328216,19471771,6356051,1050155,268434957,526440,19446440,19578909,2.365485
adi_N256_600,8640000,263.671875,32.958984,0.183105,149906963,8433643,38897499,8442690,160260,368639501,617053,38862726,55645139,3.245990
adi_N256_700,11760000,358.886719,44.860840,0.249227,207957527,12639527,26410552,12648287,1178320,501759501,718944,26402263,26405096,4.407564
adi_N256_800,15360000,468.750000,58.593750,0.325521,260989530,14329380,29519001,14360412,697656,655359501,821894,27060858,28716843,8.548342
adi_N256_900,19440000,593.261719,74.157715,0.411987,347787463,16401351,27098445,16342333,881720,829439501,924422,26475249,36448582,7.254863
adi_N256_1024,25165824,768.000000,96.000000,0.533333,457525350,19582514,103530556,19625813,42,1073741325,1051289,103683646,105041443,9.364009
adi_N300_8,1536,0.046875,0.005859,0.000033,103,33,196,103,2,76213,5,112,196,0.000582
adi_N300_16,6144,0.187500,0.023438,0.000130,240,64,305,132,4,306613,1210,152,256,0.002534
adi_N300_32,24576,0.750000,0.093750,0.000521,3572,103,969,196,4,1228213,3121,2844,4119,0.010468
adi_N300_64,98304,3.000000,0.375000,0.002083,1638397,1028,285807,1245,4,4914613,23500,284284,285349,0.042245
adi_N300_128,393216,12.000000,1.500000,0.008333,7398168,937389,1172002,952067,62,19660213,155941,888370,888807,0.173987
adi_N300_256,1572864,48.000000,6.000000,0.033333,30758012,3802523,4389298,3855170,238,78642613,306314,4383834,3143585,0.690897
adi_N300_300,2160000,65.917969,8.239746,0.045776,42894619,3588751,7092712,3590007,3166,107999413,363263,6532851,7109394,0.948474
adi_N300_400,3840000,117.187500,14.648438,0.081380,73150235,5700643,17877278,5715027,7628,191999413,482630,16292725,15447180,2.504932
adi_N300_512,6291456,192.000000,24.000000,0.133333,128314366,7374964,23197122,7378643,1221604,314572213,617749,23211695,23361498,2.753767
adi_N300_600,8640000,263.671875,32.958984,0.183105,176443516,15052888,30227448,11682457,165923,431999413,723194,65629089,65627699,3.788617
adi_N300_700,11760000,358.886719,44.860840,0.249227,244033164,13594570,28335618,13608292,705838,587999413,842768,28306577,28337775,5.143958
adi_N300_800,15360000,468.750000,58.593750,0.325521,308709543,14759712,46462321,14537661,6,767999413,963733,46137716,46140764,9.973080
adi_N300_900,19440000,593.261719,74.157715,0.411987,405551018,18813962,30237206,15906640,3623,971999413,1083443,29479987,29021380,8.454469
adi_N300_1024,25165824,768.000000,96.000000,0.533333,522620746,23250600,112560375,23107862,17990,1258290613,1233015,108240483,110199407,10.938998
adi_N400_8,1536,0.046875,0.005859,0.000033,136,29,175,121,2,101613,10,115,190,0.000780
adi_N400_16,6144,0.187500,0.023438,0.000130,236,46,295,120,3,408813,1614,127,266,0.003394
adi_N400_32,24576,0.750000,0.093750,0.000521,4677,99,1716,177,4,1637613,4145,3830,4090,0.013753
adi_N400_64,98304,3.000000,0.375000,0.002083,2185805,773,316925,831,5,6552813,30945,315612,317404,0.056581
adi_N400_128,393216,12.000000,1.500000,0.008333,9624122,1175465,1356816,1173473,65,26213613,208150,1347831,1639350,0.232247
adi_N400_256,1572864,48.000000,6.000000,0.033333,41009283,5080582,6530128,5082637,2774,104856813,413067,6520742,6518288,0.913011
adi_N400_300,2160000,65.917969,8.239746,0.045776,56793135,4828656,9392060,4819200,3803,143999213,482950,8743799,8753694,1.258099
adi_N400_400,3840000,117.187500,14.648438,0.081380,98057458,7649692,23199562,7655805,18084,255999213,643779,23057652,23777862,3.313630
adi_N400_512,6291456,192.000000,24.000000,0.133333,170930951,10026099,31546295,10040454,1634828,419429613,823064,31589905,29458136,3.648866
adi_N400_600,8640000,263.671875,32.958984,0.183105,234723095,20123457,28434935,20138099,1725790,575999213,963920,28414197,28427667,5.010812
adi_N400_700,11760000,358.886719,44.860840,0.249227,324733026,19503557,41067705,19510879,1541008,783999213,1124299,39404287,39428407,6.807561
adi_N400_800,15360000,468.750000,58.593750,0.325521,408579770,22510153,51407394,22547192,467796,1023999213,1283795,63960994,63998623,13.210192
adi_N400_900,19440000,593.261719,74.157715,0.411987,545324209,25726450,42293602,22026181,1031,1295999213,1443993,39834398,39964792,11.197993
adi_N400_1024,25165824,768.000000,96.000000,0.533333,715245326,31016021,153849910,31021160,69,1677720813,1644118,149405026,149448229,14.486275
adi_N512_8,1536,0.046875,0.005859,0.000033,137,32,247,112,2,130061,4,125,218,0.001003
adi_N512_16,6144,0.187500,0.023438,0.000130,218,51,287,146,4,523277,2067,152,267,0.004319
adi_N512_32,24576,0.750000,0.093750,0.000521,9847,103,8796,181,4,2096141,5284,8646,5554,0.017525
adi_N512_64,98304,3.000000,0.375000,0.002083,2794625,373,403599,488,4,8387597,39710,402853,404303,0.069654
adi_N512_128,393216,12.000000,1.500000,0.008333,12318007,1358320,1572221,1361889,64,33553421,266535,1569887,2068242,0.292559
adi_N512_256,1572864,48.000000,6.000000,0.033333,52480503,6525204,7716286,6576385,236,134216717,529350,7703551,7717133,1.162986
adi_N512_300,2160000,65.917969,8.239746,0.045776,73157455,6124852,11022200,6126806,414,184318989,619994,10598104,11455586,1.599346
adi_N512_400,3840000,117.187500,14.648438,0.081380,124395572,9884798,29496873,9906658,19639,327678989,824299,29393686,29996722,4.236715
adi_N512_512,6291456,192.000000,24.000000,0.133333,218518752,12845513,39038080,12630292,77,536869901,1053188,36080359,41326207,4.654181
adi_N512_600,8640000,263.671875,32.958984,0.183105,301128500,25438513,35772633,25417583,2266524,737278989,1234350,35757409,43336660,6.388811
adi_N512_700,11760000,358.886719,44.860840,0.249227,417112881,23566530,46746600,23587758,1202364,1003518989,1439183,46690411,46705042,8.657105
adi_N512_800,15360000,468.750000,58.593750,0.325521,524315140,25445726,83139334,25511742,49,1310718989,1643281,83033484,83069367,16.826607
adi_N512_900,19440000,593.261719,74.157715,0.411987,677503732,32953852,57673587,27890503,3791,1658878989,1849086,57167794,49326524,14.274112
adi_N512_1024,25165824,768.000000,96.000000,0.533333,894255147,39351970,187784617,39423678,3244,2147482637,2103428,184497465,187185882,18.473186
adi_N600_8,1536,0.046875,0.005859,0.000033,137,32,238,112,2,152413,7,126,222,0.001184
adi_N600_16,6144,0.187500,0.023438,0.000130,235,62,319,149,4,613213,2415,167,300,0.004944
adi_N600_32,24576,0.750000,0.093750,0.000521,11214,103,9594,185,4,2456413,6134,10353,7886,0.020997
adi_N600_64,98304,3.000000,0.375000,0.002083,3274992,515,452612,701,4,9829213,45795,450765,450983,0.081434
adi_N600_128,393216,12.000000,1.500000,0.008333,14430156,1804531,2522099,1807961,63,39320413,312914,1958102,1964351,0.341739
adi_N600_256,1572864,48.000000,6.000000,0.033333,61411652,7683967,8307202,7694650,2439,157285213,619051,8130101,9657663,1.360339
adi_N600_300,2160000,65.917969,8.239746,0.045776,85486149,7212485,11464016,7257291,432,215998813,725417,11463834,12604514,1.865747
adi_N600_400,3840000,117.187500,14.648438,0.081380,145533671,11516537,35539206,11522807,1695,383998813,965210,35575132,35539562,4.938312
adi_N600_512,6291456,192.000000,24.000000,0.133333,256320921,15067374,47634903,15085184,2448627,629144413,1234763,47665088,47466625,5.437556
adi_N600_600,8640000,263.671875,32.958984,0.183105,352705708,24909380,132695768,16183574,3035,863998813,1445614,132557738,132599421,7.457622
adi_N600_700,11760000,358.886719,44.860840,0.249227,489160326,29680306,63536531,27707254,113,1175998813,1686410,63876769,63938864,10.140884
adi_N600_800,15360000,468.750000,58.593750,0.325521,610825925,29071515,62137307,28475422,104,1535998813,1925616,62087279,62116883,19.670423
adi_N600_900,19440000,593.261719,74.157715,0.411987,793032409,35176651,47373228,31436393,65,1943998813,2167113,78466340,48297899,16.699666
adi_N600_1024,25165824,768.000000,96.000000,0.533333,1049667571,47005680,226089371,46662318,38,2516581213,2465495,240539755,241397577,21.604796
adi_N700_8,1536,0.046875,0.005859,0.000033,140,33,240,103,2,177813,5,123,247,0.001355
adi_N700_16,6144,0.187500,0.023438,0.000130,239,65,282,140,3,715413,2815,161,257,0.006143
adi_N700_32,24576,0.750000,0.093750,0.000521,11412,100,8871,171,4,2865813,7450,8075,7492,0.023518
