name,estimated_data_size (eds in bytes),eds/L1_cache,eds/L2_cache,eds/L3_cache,PAPI_L1_DCM,PAPI_L2_DCM,PAPI_L1_TCM,PAPI_L2_TCM,PAPI_TLB_DM,PAPI_BR_TKN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_TCA,Runtime (secs)
adi_N128_700,11760000,358.886719,44.860840,0.560760,103760046,8233709,102069046,8236769,646391,251242609,358940,102061937,102067214,3.088762
adi_N128_800,15360000,468.750000,58.593750,0.732422,131753459,8985296,132083126,8993652,241794,328095897,410249,132056007,132071916,6.583645
adi_N128_900,19440000,593.261719,74.157715,0.926971,177251856,13861798,174558638,13827968,215897,415186097,461526,174442801,174440139,5.128758
adi_N128_1024,25165824,768.000000,96.000000,1.200000,229287415,22361931,227575746,22377080,759220,537403061,524872,226989213,227117190,7.240693
adi_N256_8,1536,0.046875,0.005859,0.000073,144,26,116,70,2,74027,936,49,153,0.000758
adi_N256_16,6144,0.187500,0.023438,0.000293,240,38,203,100,3,278829,6538,133,278,0.003183
adi_N256_32,24576,0.750000,0.093750,0.001172,4251,88,3104,131,8,1081654,16575,3486,4127,0.013173
adi_N256_64,98304,3.000000,0.375000,0.004687,1391382,668,1389061,813,27,4260182,42338,1389533,1390637,0.051888
adi_N256_128,393216,12.000000,1.500000,0.018750,6295370,731830,6289883,729054,101,16908773,133070,6289919,6289345,0.215783
adi_N256_256,1572864,48.000000,6.000000,0.075000,25772038,3300232,25734095,3300382,3729,67372455,265768,25734963,25734455,0.867574
adi_N256_300,2160000,65.917969,8.239746,0.102997,35875967,3628000,35488490,3629883,133645,92469034,308673,35486095,35487385,1.101116
adi_N256_400,3840000,117.187500,14.648438,0.183105,62780127,5700050,62855234,5707295,882353,164252959,411086,62848000,62853621,3.222103
adi_N256_512,6291456,192.000000,24.000000,0.300000,106752275,6953814,106582224,6959732,1603577,268963069,525565,106605718,106612800,3.451413
adi_N256_600,8640000,263.671875,32.958984,0.411987,149612884,12756311,149028866,12682670,255948,369259236,615649,148846900,148844837,4.422500
adi_N256_700,11760000,358.886719,44.860840,0.560760,206317265,16724321,204504188,16737755,1302964,502482489,717891,204492416,204501278,5.834530
adi_N256_800,15360000,468.750000,58.593750,0.732422,263992671,17735196,264452156,17759413,1730,656191928,821078,264424710,264453391,12.857265
adi_N256_900,19440000,593.261719,74.157715,0.926971,351809180,27691704,349064458,26580003,430584,830370800,922750,348823243,348877567,9.658531
adi_N256_1024,25165824,768.000000,96.000000,1.200000,456692797,46081958,454075482,48056717,82025,1074803490,1050046,453921477,453935452,13.650137
adi_N300_8,1536,0.046875,0.005859,0.000073,135,29,95,71,2,86742,1546,44,156,0.000869
adi_N300_16,6144,0.187500,0.023438,0.000293,245,39,219,81,8,326745,7666,143,258,0.003773
adi_N300_32,24576,0.750000,0.093750,0.001172,5318,92,4722,134,8,1267555,18700,4662,5346,0.015759
adi_N300_64,98304,3.000000,0.375000,0.004687,1630875,1606,1629376,1642,27,4992394,48586,1629299,1629775,0.061535
adi_N300_128,393216,12.000000,1.500000,0.018750,7372866,872557,7362053,874276,101,19814963,155931,7362265,7363635,0.259111
adi_N300_256,1572864,48.000000,6.000000,0.075000,30235079,3809632,30194682,3809454,9172,78951626,311031,30195149,30196228,1.008041
adi_N300_300,2160000,65.917969,8.239746,0.102997,42066469,4221827,41751161,4224077,151225,108362051,361657,41747591,41743166,1.272963
adi_N300_400,3840000,117.187500,14.648438,0.183105,73537424,6694974,73566487,6701109,1035018,192483937,481594,73555054,73562461,3.757667
adi_N300_512,6291456,192.000000,24.000000,0.300000,124930723,8084420,124154365,8143176,100773,315191106,622567,124146999,124154235,4.015103
adi_N300_600,8640000,263.671875,32.958984,0.411987,175093650,16420644,174552592,16424596,2029659,432724985,721611,174662045,174677132,5.024957
adi_N300_700,11760000,358.886719,44.860840,0.560760,241132612,19160862,239334165,19165058,2139263,588846652,841338,239322282,239313853,6.869596
adi_N300_800,15360000,468.750000,58.593750,0.732422,309223848,20768273,309736509,20761052,565516,768974695,962048,309717886,309757930,15.011780
adi_N300_900,19440000,593.261719,74.157715,0.926971,411495118,30988433,408474858,30619317,506086,973090785,1081496,408458436,408511883,11.292685
adi_N300_1024,25165824,768.000000,96.000000,1.200000,534955683,52538257,532960361,52765624,96842,1259534769,1230567,531955231,531931950,15.983390
adi_N400_8,1536,0.046875,0.005859,0.000073,134,36,126,82,2,115643,2376,47,158,0.001144
adi_N400_16,6144,0.187500,0.023438,0.000293,244,59,238,83,4,435646,10304,138,264,0.005054
adi_N400_32,24576,0.750000,0.093750,0.001172,7559,89,6579,134,9,1690059,24557,6294,6430,0.019690
adi_N400_64,98304,3.000000,0.375000,0.004687,2171220,307,2169329,505,27,6656511,65883,2168766,2169341,0.079427
adi_N400_128,393216,12.000000,1.500000,0.018750,9822906,1100113,9815228,1100290,102,26419933,207501,9814952,9816145,0.339146
adi_N400_256,1572864,48.000000,6.000000,0.075000,40249484,5113978,40218385,5113329,8062,105268813,411944,40214189,40215555,1.302887
adi_N400_300,2160000,65.917969,8.239746,0.102997,55990667,5703757,55564631,5702208,209645,144482525,482171,55564812,55560942,1.669516
adi_N400_400,3840000,117.187500,14.648438,0.183105,98075022,8935018,98100527,8956870,1374803,256645222,642289,98093738,98100151,4.991778
adi_N400_512,6291456,192.000000,24.000000,0.300000,166738176,10785001,166472208,10953890,124118,420255263,822302,166142668,166151911,5.234789
adi_N400_600,8640000,263.671875,32.958984,0.411987,233491812,21542273,232893769,21541090,2611259,576966619,962018,232961879,232967997,6.641308
adi_N400_700,11760000,358.886719,44.860840,0.560760,321472041,25872548,319563794,25890959,2858968,785128903,1122062,319199783,319156552,9.056963
adi_N400_800,15360000,468.750000,58.593750,0.732422,412759945,29328067,412780990,28306828,739969,1025299578,1282238,412740358,412788386,19.865501
adi_N400_900,19440000,593.261719,74.157715,0.926971,547235079,42369759,544313607,42393697,672378,1297454366,1441885,544359085,544375771,14.854470
adi_N400_1024,25165824,768.000000,96.000000,1.200000,712250643,73686134,708545174,74578197,122155,1679379621,1640462,708528895,708551169,21.002181
adi_N512_8,1536,0.046875,0.005859,0.000073,129,33,123,73,2,148011,2879,51,152,0.001505
adi_N512_16,6144,0.187500,0.023438,0.000293,245,58,232,79,5,557615,12715,142,255,0.006148
adi_N512_32,24576,0.750000,0.093750,0.001172,11665,86,12673,134,9,2163264,31676,10017,10646,0.024656
adi_N512_64,98304,3.000000,0.375000,0.004687,2776738,405,2780196,351,26,8520323,82621,2780730,2777594,0.097544
adi_N512_128,393216,12.000000,1.500000,0.018750,12586412,1420114,12582558,1419307,696,33817508,266104,12581852,12583033,0.417914
adi_N512_256,1572864,48.000000,6.000000,0.075000,51552185,6498653,51514243,6501392,12305,134744073,526993,51513218,51516155,1.673989
adi_N512_300,2160000,65.917969,8.239746,0.102997,71440918,7329630,71075473,7336347,276665,184936933,616979,71074511,71076026,2.111371
adi_N512_400,3840000,117.187500,14.648438,0.183105,125548188,11474796,125579161,11470183,1757783,328505874,822138,125572613,125588564,6.356856
adi_N512_512,6291456,192.000000,24.000000,0.300000,213316706,13932926,213103928,13948280,3190130,537926125,1050962,212580992,212593895,6.629235
adi_N512_600,8640000,263.671875,32.958984,0.411987,298761804,27672179,298196542,27675576,2770647,738517828,1231162,298201929,298199077,8.430099
adi_N512_700,11760000,358.886719,44.860840,0.560760,410770600,33429939,408984496,32758955,4839,1004965212,1435870,408609031,408617263,11.396691
adi_N512_800,15360000,468.750000,58.593750,0.732422,529086289,36191199,529249204,36256674,954590,1312383475,1641921,529217959,529267669,25.382160
adi_N512_900,19440000,593.261719,74.157715,0.926971,700755294,55673532,697978352,54729867,2558,1660741557,1845346,697672367,697699774,18.833295
adi_N512_1024,25165824,768.000000,96.000000,1.200000,911611425,92728271,908013655,96517302,160894,2149605828,2099603,907938890,907906931,26.743891
adi_N600_8,1536,0.046875,0.005859,0.000073,146,32,130,79,2,173444,3106,56,159,0.001732
adi_N600_16,6144,0.187500,0.023438,0.000293,259,45,248,102,3,653448,15882,166,298,0.007155
adi_N600_32,24576,0.750000,0.093750,0.001172,9130,85,9365,136,12,2535067,35804,8223,8049,0.028371
adi_N600_64,98304,3.000000,0.375000,0.004687,3260504,913,3260214,1014,26,9984746,100129,3259963,3260932,0.112690
adi_N600_128,393216,12.000000,1.500000,0.018750,14717656,1666100,14703612,1665199,701,39629889,312237,14703480,14705074,0.485746
adi_N600_256,1572864,48.000000,6.000000,0.075000,60408935,7699461,60386560,7701328,13117,157903605,617616,60379963,60381252,1.945176
adi_N600_300,2160000,65.917969,8.239746,0.102997,83725859,8705110,83329519,8702241,306498,216722964,723182,83328895,83326999,2.439666
adi_N600_400,3840000,117.187500,14.648438,0.183105,147121445,13343473,147158018,13352966,2057933,384968789,963643,147143052,147163272,7.469583
adi_N600_512,6291456,192.000000,24.000000,0.300000,249849738,16177548,249147123,16341529,174906,630382651,1231675,249074845,249076964,7.839001
adi_N600_600,8640000,263.671875,32.958984,0.411987,349189092,30915959,348558587,29683455,615148,865449897,1442952,348546917,348545356,9.821117
adi_N600_700,11760000,358.886719,44.860840,0.560760,480724557,42459062,478813956,42477270,4119415,1177694652,1682902,478644169,478651274,13.619472
adi_N600_800,15360000,468.750000,58.593750,0.732422,619215698,43043755,619438116,43096000,1120095,1537949370,1923151,619380237,619444617,29.665434
adi_N600_900,19440000,593.261719,74.157715,0.926971,820874012,63873323,817655751,62850187,987737,1946182290,2162868,817644109,817656118,21.970972
