name,estimated_data_size (eds in bytes),eds/L1_cache,eds/L2_cache,eds/L3_cache,PAPI_L1_DCM,PAPI_L2_DCM,PAPI_L1_TCM,PAPI_L2_TCM,PAPI_TLB_DM,PAPI_BR_TKN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_TCA,Runtime (secs)
fdtd-2d_N16_2400,138240128,2109.376953,263.672119,13.183606,2847091,2753247,2846876,2754124,846,276598581,118715,81367650,82738751,3.405735
fdtd-2d_N32_1100,29040256,443.119141,55.389893,2.769495,1970405,1280187,1969623,1569907,1041,116267312,107517,35899282,36889862,1.456996
fdtd-2d_N32_1200,34560256,527.347656,65.918457,3.295923,1344208,1337718,1344178,1337819,279,138356929,117078,40423142,41197813,1.693933
fdtd-2d_N32_1300,40560256,618.900391,77.362549,3.868127,1517435,1593387,1517722,1593675,22986,162366807,126983,47460269,48444260,1.972872
fdtd-2d_N32_1400,47040256,717.777344,89.722168,4.486108,1848976,1839127,1849939,1840155,265,188296710,137245,55037167,56489496,2.296559
fdtd-2d_N32_1500,54000256,823.978516,102.997314,5.149866,2078163,2066358,2077594,2066855,438,216146677,146920,63150315,64889983,2.625437
fdtd-2d_N32_1600,61440256,937.503906,117.187988,5.859399,2388765,2273735,2388703,2273804,417,245918128,159044,71923368,73600796,4.232914
fdtd-2d_N32_1700,69360256,1058.353516,132.294189,6.614709,2795438,2771397,2792623,2770256,6471,277606644,166947,81481448,83143836,3.337921
fdtd-2d_N32_1800,77760256,1186.527344,148.315918,7.415796,3189359,3012810,3189321,3012051,7587,311216651,177445,91219641,93595688,3.811572
fdtd-2d_N32_1900,86640256,1322.025391,165.253174,8.262659,3567929,3440910,3567965,3439010,212,346746543,186852,102043884,103865047,4.260855
fdtd-2d_N32_2000,96000256,1464.847656,183.105957,9.155298,3825441,3730789,3828115,3737257,45924,384196716,196970,112427134,114493822,4.739026
fdtd-2d_N32_2100,105840256,1614.994141,201.874268,10.093713,4210017,4104727,4210742,4103974,34206,423566790,207190,123893322,126255093,5.202188
fdtd-2d_N32_2200,116160256,1772.464844,221.558105,11.077905,4682042,4566152,4683430,4566598,289,464856873,217644,136070162,138691196,5.715727
fdtd-2d_N32_2300,126960256,1937.259766,242.157471,12.107874,4804619,4675735,4804733,4677227,570,508066925,227946,148457208,152017417,6.234845
fdtd-2d_N32_2400,138240256,2109.378906,263.672363,13.183618,5607470,5224704,5610117,5224449,1262,553197224,237923,162292398,167197249,6.795142
fdtd-2d_N64_1100,29040512,443.123047,55.390381,2.769519,3907546,2565144,3908299,2565716,975,232534241,214650,71315835,74565524,2.914307
fdtd-2d_N64_1200,34560512,527.351562,65.918945,3.295947,2755461,2738821,2756994,2739048,62156,276713909,234472,80844084,82707313,3.398538
fdtd-2d_N64_1300,40560512,618.904297,77.363037,3.868152,3136155,3121421,3138079,3123895,215,324733744,254425,94828830,97215237,3.956089
fdtd-2d_N64_1400,47040512,717.781250,89.722656,4.486133,3616009,3602093,3616524,3599747,61921,376593542,274007,110027190,112260782,4.630574
fdtd-2d_N64_1500,54000512,823.982422,102.997803,5.149890,4293729,4276465,4293891,4276679,1108,432293391,294190,126400341,128843126,5.307905
fdtd-2d_N64_1600,61440512,937.507812,117.188477,5.859424,4891509,4592384,4890891,4593250,42337,491835988,320428,143982960,148266446,8.557976
fdtd-2d_N64_1700,69360512,1058.357422,132.294678,6.614734,5638957,5503147,5639131,5503081,14746,555213080,333393,162456768,165199445,6.811140
fdtd-2d_N64_1800,77760512,1186.531250,148.316406,7.415820,6399547,6072461,6397075,6071338,14312,622433048,354363,183056342,187714406,7.575994
fdtd-2d_N64_1900,86640512,1322.029297,165.253662,8.262683,7099265,6647294,7098817,6645859,46236,693493334,373692,203439768,207141502,8.409625
fdtd-2d_N64_2000,96000512,1464.851562,183.106445,9.155322,7610402,7416104,7597085,7402457,934,768393379,394287,224830899,229719225,9.255060
fdtd-2d_N64_2100,105840512,1614.998047,201.874756,10.093738,8546529,8256840,8546740,8257986,335,847133581,415038,248120086,253587481,10.189361
fdtd-2d_N64_2200,116160512,1772.468750,221.558594,11.077930,9374479,9131472,9377285,9139659,55491,929713981,435191,272395942,277737096,11.362464
fdtd-2d_N64_2300,126960512,1937.263672,242.157959,12.107898,10297506,10197974,10283611,10189010,70770,1016133904,454827,298871561,307299946,12.441792
fdtd-2d_N64_2400,138240512,2109.382812,263.672852,13.183643,11406817,10735046,11402434,10732571,1872,1106393990,474646,324475886,330693601,13.483637
fdtd-2d_N128_1100,29041024,443.130859,55.391357,2.769568,7815309,5018333,7813873,5018060,1864,465068324,430194,142927683,145900603,5.840400
fdtd-2d_N128_1200,34561024,527.359375,65.919922,3.295996,5496308,5465564,5495180,5467726,132614,553427588,468419,161671247,165710051,6.756806
fdtd-2d_N128_1300,40561024,618.912109,77.364014,3.868201,6363590,6330634,6365077,6333409,92057,649467693,508768,189683979,193134204,7.933165
fdtd-2d_N128_1400,47041024,717.789062,89.723633,4.486182,7437694,7408207,7439908,7411130,267,753186966,548277,220147081,224758979,9.174397
fdtd-2d_N128_1500,54001024,823.990234,102.998779,5.149939,8382718,8584548,8365743,8586708,1275,864586911,587630,253378021,258716787,10.542209
fdtd-2d_N128_1600,61441024,937.515625,117.189453,5.859473,9795213,9198066,9798079,9202515,80966,983671976,635933,288047594,294752511,16.987801
fdtd-2d_N128_1700,69361024,1058.365234,132.295654,6.614783,11229122,10837768,11230710,10839671,24092,1110426441,667333,325290615,331595264,13.554932
fdtd-2d_N128_1800,77761024,1186.539062,148.317383,7.415869,12496312,12223004,12740026,12206429,141,1244866736,708817,364581772,370508528,15.218595
fdtd-2d_N128_1900,86641024,1322.037109,165.254639,8.262732,14358968,13641841,14269023,13642395,88615,1386987950,748151,407657770,414492238,16.954865
fdtd-2d_N128_2000,96001024,1464.859375,183.107422,9.155371,15704380,15369402,15705691,15372555,1043,1536786691,789184,451627099,467083484,18.795380
fdtd-2d_N128_2100,105841024,1615.005859,201.875732,10.093787,16792770,16355948,16795799,16356794,370,1694267016,829196,495593773,505233934,20.783617
fdtd-2d_N128_2200,116161024,1772.476562,221.559570,11.077979,18577418,17961372,18564071,17949167,1173,1859427242,869911,544488227,554020899,22.540038
fdtd-2d_N128_2300,126961024,1937.271484,242.158936,12.107947,20345205,19814237,20311534,19644153,578,2032267856,911087,595045231,607617466,24.753784
fdtd-2d_N128_2400,138241024,2109.390625,263.673828,13.183691,22892634,21488016,21834477,21464646,6308,2212789008,954565,648965179,663831069,26.782960
fdtd-2d_N256_1100,29042048,443.146484,55.393311,2.769666,15598101,10106118,16738806,12679009,1632,930137782,858944,285294581,290610590,11.440380
fdtd-2d_N256_1200,34562048,527.375000,65.921875,3.296094,10504542,10446064,10504875,10446762,278,1106855517,938784,323796467,328615773,13.614317
fdtd-2d_N256_1300,40562048,618.927734,77.365967,3.868298,12818047,12641497,12659120,12585920,510,1298935156,1017595,379524733,387430914,15.957998
fdtd-2d_N256_1400,47042048,717.804688,89.725586,4.486279,14583591,14680149,14561186,14679150,762,1506373731,1097471,441106212,448616241,18.578891
fdtd-2d_N256_1500,54002048,824.005859,103.000732,5.150037,16556122,16469785,16562119,16469922,673,1729172928,1174200,505036757,513221089,21.135410
fdtd-2d_N256_1600,61442048,937.531250,117.191406,5.859570,20292579,19106813,20288600,19105044,188944,1967344082,1266648,576415226,588777069,34.129503
fdtd-2d_N256_1700,69362048,1058.380859,132.297607,6.614880,21877829,21009626,21878432,21010993,51724,2220852884,1334717,650578157,664250395,27.270667
fdtd-2d_N256_1800,77762048,1186.554688,148.319336,7.415967,26275943,25312734,26202395,25036837,48723,2489732721,1415062,733202652,747720221,30.475925
fdtd-2d_N256_1900,86642048,1322.052734,165.256592,8.262830,28536258,26851079,28478018,26641948,810,2773972917,1497022,813382302,831184537,34.046624
fdtd-2d_N256_2000,96002048,1464.875000,183.109375,9.155469,30669625,30066170,30863693,30093034,2190,3073574179,1578183,899258009,924819621,37.584147
fdtd-2d_N256_2100,105842048,1615.021484,201.877686,10.093884,33731813,32975609,33720188,32976535,252822,3388534915,1657958,994820973,1013500619,41.817907
fdtd-2d_N256_2200,116162048,1772.492188,221.561523,11.078076,37340104,36884540,37381370,36679351,207299,3718857593,1745943,1092449634,1111637470,45.468619
fdtd-2d_N256_2300,126962048,1937.287109,242.160889,12.108044,40841497,39863648,40860091,39827493,578,4064537329,1827337,1189889813,1213554889,48.858792
fdtd-2d_N256_2400,138242048,2109.406250,263.675781,13.183789,45262655,42011463,45373321,42340907,6303,4425579138,1902791,1297632690,1324983251,53.692780
fdtd-2d_N300_1100,29042400,443.151855,55.393982,2.769699,17677729,11450978,17732522,11447726,2668,1090003847,1005156,333831644,344498897,13.594611
fdtd-2d_N300_1200,34562400,527.380371,65.922546,3.296127,12552198,12618614,12679741,12620012,284005,1297096711,1099913,378954843,387416235,15.664871
fdtd-2d_N300_1300,40562400,618.933105,77.366638,3.868332,14618420,14510473,14605004,14523077,233288,1522189401,1191245,444748666,453324246,18.547419
fdtd-2d_N300_1400,47042400,717.810059,89.726257,4.486313,17134951,17566393,17144759,17451296,302,1765282336,1283722,518036769,526983715,21.453208
fdtd-2d_N300_1500,54002400,824.011230,103.001404,5.150070,19776149,19540104,19460220,19355380,3926,2026374581,1379903,592017995,602408661,24.794138
fdtd-2d_N300_1600,61442400,937.536621,117.192078,5.859604,22763764,21331539,22708907,21294801,305,2305482096,1498238,675080099,688857898,39.985593
fdtd-2d_N300_1700,69362400,1058.386230,132.298279,6.614914,25784741,24680207,25737609,24700450,67024,2602561991,1570028,762156332,786135934,31.598345
fdtd-2d_N300_1800,77762400,1186.560059,148.320007,7.416000,30089854,28731998,30027887,28726120,73012,2917655542,1658566,858084497,879326995,35.849796
fdtd-2d_N300_1900,86642400,1322.058105,165.257263,8.262863,33245922,31110387,33209647,31085807,266,3250751003,1755423,952895929,972220413,40.017644
fdtd-2d_N300_2000,96002400,1464.880371,183.110046,9.155502,36225275,35685296,36228522,35687582,4996,3601843718,1847455,1058467480,1078357825,44.091663
fdtd-2d_N300_2100,105842400,1615.026855,201.878357,10.093918,39774850,38708456,39691204,38236842,1059,3970941394,1944741,1162114930,1182650155,49.023200
fdtd-2d_N300_2200,116162400,1772.497559,221.562195,11.078110,43629195,42817052,43849299,42821032,262215,4358034074,2037396,1276928704,1309838676,53.597592
fdtd-2d_N300_2300,126962400,1937.292480,242.161560,12.108078,47442052,46244880,47527636,46763332,316597,4763128726,2134176,1394435926,1425898547,58.193019
fdtd-2d_N300_2400,138242400,2109.411621,263.676453,13.183823,53564210,50835123,53465542,50423637,317,5186221553,2226763,1525176665,1566763117,62.974834
fdtd-2d_N400_1100,29043200,443.164062,55.395508,2.769775,24557348,16173229,24523267,16170022,5008,1453338900,1340657,445410491,454917243,18.000212
fdtd-2d_N400_1200,34563200,527.392578,65.924072,3.296204,16007016,16830524,15995304,16877133,277,1729461669,1464304,505353968,521520114,20.653345
fdtd-2d_N400_1300,40563200,618.945312,77.368164,3.868408,20011281,19930571,20035570,19934106,301911,2029586046,1592646,594487957,607803503,24.280016
fdtd-2d_N400_1400,47043200,717.822266,89.727783,4.486389,23625786,23455787,23394254,23250184,334,2353709922,1715875,688586283,701781674,28.497319
fdtd-2d_N400_1500,54003200,824.023438,103.002930,5.150146,26252951,26108809,26266418,26104450,625,2701834353,1841362,789552266,805320169,32.761213
fdtd-2d_N400_1600,61443200,937.548828,117.193604,5.859680,30599077,28702877,30552481,28714476,264090,3073974650,2001736,900207606,933797675,53.357934
fdtd-2d_N400_1700,69363200,1058.398438,132.299805,6.614990,34454763,33491824,34582684,33667912,78208,3470083975,2093636,1016857588,1059542851,42.926948
fdtd-2d_N400_1800,77763200,1186.572266,148.321533,7.416077,39806472,37559939,39777937,37544890,155,3890208926,2217076,1142992339,1172854546,47.946974
fdtd-2d_N400_1900,86643200,1322.070312,165.258789,8.262939,44454856,41914783,44492569,42006560,275758,4334333337,2347602,1271115737,1317737814,52.857834
fdtd-2d_N400_2000,96003200,1464.892578,183.111572,9.155579,47559455,45615675,47549794,45580165,3429,4802458966,2464137,1406750242,1438323395,59.364858
fdtd-2d_N400_2100,105843200,1615.039062,201.879883,10.093994,52701981,50916715,52416150,50394348,1290,5294584682,2590431,1551226091,1588456153,64.946759
fdtd-2d_N400_2200,116163200,1772.509766,221.563721,11.078186,57851624,56686097,58340834,56815355,343,5810711681,2718659,1700378500,1739575043,70.223025
fdtd-2d_N400_2300,126963200,1937.304688,242.163086,12.108154,63921863,63383220,63946541,63676327,445997,6350836671,2845969,1865246808,1916542775,78.144261
fdtd-2d_N400_2400,138243200,2109.423828,263.677979,13.183899,70831525,66737074,70809820,66743648,10248,6914966141,2972570,2027326997,2066651796,84.728783
fdtd-2d_N512_1100,29044096,443.177734,55.397217,2.769861,31342509,26682980,35249305,27006925,3582,1860274002,1720870,574702820,588422717,22.937487
fdtd-2d_N512_1200,34564096,527.406250,65.925781,3.296289,21378400,21298282,21418543,21305168,422,2213710234,1872554,646730934,659367443,26.818416
fdtd-2d_N512_1300,40564096,618.958984,77.369873,3.868494,24846799,24760559,25076061,24938105,469,2597868831,2033095,759507095,781726322,31.486745
fdtd-2d_N512_1400,47044096,717.835938,89.729492,4.486475,29698388,29024481,29370671,29302167,2176,3012747419,2189169,880739065,901132758,36.984143
fdtd-2d_N512_1500,54004096,824.037109,103.004639,5.150232,33475670,33477514,33652828,33483401,685,3458347709,2351644,1011113708,1033772750,42.226563
fdtd-2d_N512_1600,61444096,937.562500,117.195312,5.859766,38136998,36370283,38110384,36377048,310,3934689489,2549594,1150543396,1183194632,67.804988
fdtd-2d_N512_1700,69364096,1058.412109,132.301514,6.615076,43921395,42706197,44218313,43576194,2248,4441707212,2668989,1299775284,1349688161,54.629027
fdtd-2d_N512_1800,77764096,1186.585938,148.323242,7.416162,49617086,48795982,50425818,48414487,105341,4979467307,2841458,1458292239,1501591530,61.358512
fdtd-2d_N512_1900,86644096,1322.083984,165.260498,8.263025,56891344,53622810,56866219,53594954,245,5547948070,2992494,1626670121,1666254276,67.491053
fdtd-2d_N512_2000,96004096,1464.906250,183.113281,9.155664,60940351,58982126,60954013,58982694,7136,6147153219,3157053,1800495923,1830346848,75.020502
fdtd-2d_N512_2100,105844096,1615.052734,201.881592,10.094080,67929202,65237658,67646819,65243371,887,6777071584,3319014,1986120579,2023200251,82.509916
fdtd-2d_N512_2200,116164096,1772.523438,221.565430,11.078271,75018341,72137761,74994943,72483915,414032,7437711948,3475103,2178409504,2231853516,91.957345
fdtd-2d_N512_2300,126964096,1937.318359,242.164795,12.108240,81132122,78961228,81623961,79125451,749,8129071961,3635528,2381684917,2432317937,99.871937
fdtd-2d_N512_2400,138244096,2109.437500,263.679688,13.183984,91537045,87332068,91288505,86903267,48020,8851155286,3801320,2596021924,2688818033,107.553849
fdtd-2d_N600_1100,29044800,443.188477,55.398560,2.769928,36143963,25168039,37028016,24008382,8219,2180008601,2015957,667304199,687192363,27.397879
fdtd-2d_N600_1200,34564800,527.416992,65.927124,3.296356,25861119,25819662,25739336,25685521,594309,2594192433,2197237,759465451,778585762,31.704351
fdtd-2d_N600_1300,40564800,618.969727,77.371216,3.868561,30368862,30013466,30177574,30019652,301,3044378335,2382216,890051840,906876325,37.103686
fdtd-2d_N600_1400,47044800,717.846680,89.730835,4.486542,33924338,34920937,34279687,34932939,1461,3530565625,2568266,1034185036,1049500845,43.084895
fdtd-2d_N600_1500,54004800,824.047852,103.005981,5.150299,38599515,38650581,38809717,38547780,5355,4052751351,2756772,1182951489,1209912086,49.366161
fdtd-2d_N600_1600,61444800,937.573242,117.196655,5.859833,44639275,42613268,44642283,42626070,1481,4610963661,2973251,1348236109,1385762504,79.847990
fdtd-2d_N600_1700,69364800,1058.422852,132.302856,6.615143,52353243,51905601,52311027,51530533,103534,5205123304,3126184,1528189606,1553179469,63.816134
fdtd-2d_N600_1800,77764800,1186.596680,148.324585,7.416229,59520502,55723966,59732942,56066982,119924,5835311831,3314120,1711117362,1746597059,71.139699
fdtd-2d_N600_1900,86644800,1322.094727,165.261841,8.263092,66728291,62523844,66765067,62356270,427731,6501499519,3502409,1907142143,1952188335,79.824986
fdtd-2d_N600_2000,96004800,1464.916992,183.114624,9.155731,72153749,70249196,72156460,70257871,13757,7203688153,3701121,2114152087,2156612039,87.887045
fdtd-2d_N600_2100,105844800,1615.063477,201.882935,10.094147,79964695,75738881,79956498,77970563,791,7941878645,3895481,2322102406,2394939016,97.988840
fdtd-2d_N600_2200,116164800,1772.534180,221.566772,11.078339,87062329,86062540,86845646,86430133,3167,8716063745,4073829,2558996710,2614349782,106.961360
fdtd-2d_N600_2300,126964800,1937.329102,242.166138,12.108307,94982710,92084537,95047723,91948945,7685,9526258171,4267653,2793467262,2839779059,118.271308
fdtd-2d_N600_2400,138244800,2109.448242,263.681030,13.184052,106788303,104394090,108171948,104274633,47960,10372451102,4474681,3043111197,3098830048,127.052712
fdtd-2d_N700_1100,29045600,443.200684,55.400085,2.770004,35612164,25281992,35441743,25309697,10094,2543342834,2356444,765511075,791403339,31.910194
fdtd-2d_N700_1200,34565600,527.429199,65.928650,3.296432,30191090,30042242,30132169,29941119,675571,3026557883,2565801,885814872,909285555,36.942170
fdtd-2d_N700_1300,40565600,618.981934,77.372742,3.868637,34513725,34266366,34470294,34264203,223,3551775681,2782427,1037471081,1058982972,43.872609
fdtd-2d_N700_1400,47045600,717.858887,89.732361,4.486618,40803576,40522881,40770693,40513191,643542,4118991036,2993431,1204618884,1230071508,50.666646
fdtd-2d_N700_1500,54005600,824.060059,103.007507,5.150375,46367864,45581180,45872062,45592155,1406,4728209942,3216429,1383663787,1412435085,57.509937
fdtd-2d_N700_1600,61445600,937.585449,117.198181,5.859909,52643528,50310286,52683692,50270845,520127,5379456766,3476387,1572823287,1619246282,93.397700
fdtd-2d_N700_1700,69365600,1058.435059,132.304382,6.615219,60234964,58805916,60036732,58552735,144634,6072645818,3654511,1776323407,1812309978,74.358421
fdtd-2d_N700_1800,77765600,1186.608887,148.326111,7.416306,70299972,67836120,70136417,66905520,136634,6807863010,3866408,2002903184,2054629933,83.020797
fdtd-2d_N700_1900,86645600,1322.106934,165.263367,8.263168,77210080,74160982,76956649,73543758,556,7585080192,4089539,2221316231,2263426598,92.064992
fdtd-2d_N700_2000,96005600,1464.929199,183.116150,9.155807,84168958,82132631,84181543,82124669,8458,8404300545,4316050,2459802504,2512693806,103.365901
fdtd-2d_N700_2100,105845600,1615.075684,201.884460,10.094223,93013772,90764656,92947483,90513388,662437,9265522755,4556379,2713198617,2763792999,113.207761
fdtd-2d_N700_2200,116165600,1772.546387,221.568298,11.078415,103160322,100076702,100714338,96602825,593,10168746437,4768969,2974280229,3033437790,124.742967
fdtd-2d_N700_2300,126965600,1937.341309,242.167664,12.108383,111805899,110793774,111327933,109871504,4893,11113964622,4978102,3263484102,3333123198,136.619757
fdtd-2d_N700_2400,138245600,2109.460449,263.682556,13.184128,123200635,115932774,121432485,115984195,15132,12101190855,5196630,3545064314,3637125027,146.116217
fdtd-2d_N800_1100,29046400,443.212891,55.401611,2.770081,48135551,32556172,48569129,32602315,5936,2906677603,2686157,889901312,930165280,36.224344
fdtd-2d_N800_1200,34566400,527.441406,65.930176,3.296509,33577993,33563787,33395227,33225567,273,3458924694,2929966,1010282086,1034955530,41.980413
fdtd-2d_N800_1300,40566400,618.994141,77.374268,3.868713,39892324,39654354,39853218,39740424,582343,4059172060,3177595,1185971802,1234075044,49.615893
fdtd-2d_N800_1400,47046400,717.871094,89.733887,4.486694,46684030,45799070,46054566,45835703,364,4707417364,3422121,1375483961,1413226990,57.763863
fdtd-2d_N800_1500,54006400,824.072266,103.009033,5.150452,52312190,52084605,52295908,52069986,1108,5403666652,3669066,1580229252,1638320597,67.091066
fdtd-2d_N800_1600,61446400,937.597656,117.199707,5.859985,61284273,57291271,61145208,57396019,579089,6147950467,4033984,1800531598,1841492023,107.800020
fdtd-2d_N800_1700,69366400,1058.447266,132.305908,6.615295,69516286,67214344,69560852,67217554,158066,6940168273,4176426,2032671347,2100161772,85.658773
fdtd-2d_N800_1800,77766400,1186.621094,148.327637,7.416382,79179176,74044096,79108773,74570957,155259,7780417012,4430779,2282476578,2331269945,95.259229
fdtd-2d_N800_1900,86646400,1322.119141,165.264893,8.263245,88040571,82240263,87815813,82202162,585944,8668664760,4674746,2544407493,2597995861,104.535559
fdtd-2d_N800_2000,96006400,1464.941406,183.117676,9.155884,98755410,97774067,98175289,94513386,20488,9604920374,4940649,2823545921,2888403671,118.927931
fdtd-2d_N800_2100,105846400,1615.087891,201.885986,10.094299,103624189,100001240,104615630,100852907,5276,10589171127,5179145,3100974375,3179286400,130.218332
fdtd-2d_N800_2200,116166400,1772.558594,221.569824,11.078491,116470922,114490698,116263496,113590447,2262,11621417566,5428264,3414673053,3483223027,142.928263
fdtd-2d_N800_2300,126966400,1937.353516,242.169189,12.108459,126419841,123080092,127176599,123808686,861045,12701673856,5685231,3718275171,3847550461,154.362234
fdtd-2d_N800_2400,138246400,2109.472656,263.684082,13.184204,142155899,135557953,141755051,133774042,13468,13829923519,5940350,4064630322,4170608273,168.325785
fdtd-2d_N900_1100,29047200,443.225098,55.403137,2.770157,55303477,36309871,55168494,36315853,9364,3270012197,3018730,1001654954,1038678389,40.411449
fdtd-2d_N900_1200,34567200,527.453613,65.931702,3.296585,39101486,39357048,39550595,39365278,883681,3891288787,3295814,1137202877,1162515211,47.021571
fdtd-2d_N900_1300,40567200,619.006348,77.375793,3.868790,45507804,45275501,44911137,44653983,671170,4566567830,3583796,1334306764,1369630577,54.726667
fdtd-2d_N900_1400,47047200,717.883301,89.735413,4.486771,52100588,51861524,52428955,51945932,287,5295843971,3851611,1547783255,1577858086,63.758541
fdtd-2d_N900_1500,54007200,824.084473,103.010559,5.150528,58703338,58336333,58776744,58597970,1124,6079122950,4127263,1775279707,1809093751,74.090216
fdtd-2d_N900_1600,61447200,937.609863,117.201233,5.860062,67022924,63967519,67016396,63972255,512,6916441365,4515101,2022449512,2075907098,120.912631
fdtd-2d_N900_1700,69367200,1058.459473,132.307434,6.615372,78815597,75779138,78552206,75803327,2319,7807688866,4693178,2285794915,2329589951,94.781105
fdtd-2d_N900_1800,77767200,1186.633301,148.329163,7.416458,89906089,84343794,89295520,84286453,468,8752968362,4974642,2566214114,2612360608,106.845805
fdtd-2d_N900_1900,86647200,1322.131348,165.266418,8.263321,98388436,94986770,100008000,95831667,622660,9752250166,5252043,2858746438,2924791228,119.014462
fdtd-2d_N900_2000,96007200,1464.953613,183.119202,9.155960,106248254,102303065,105367642,102033459,3485,10805537105,5546221,3163520714,3240155428,130.553458
fdtd-2d_N900_2100,105847200,1615.100098,201.887512,10.094376,120370448,116355133,119983397,115701168,917529,11912818242,5830828,3491111218,3579143987,143.706041
fdtd-2d_N900_2200,116167200,1772.570801,221.571350,11.078568,129551245,127415157,128537996,124967078,1145,13074102811,6116885,3825203999,3889444793,159.977806
fdtd-2d_N900_2300,126967200,1937.365723,242.170715,12.108536,143010567,138886394,142349899,138289967,2580,14289387942,6411990,4182506450,4259864873,172.284227
fdtd-2d_N900_2400,138247200,2109.484863,263.685608,13.184280,157816774,148530633,159087380,147759622,59252,15558668219,6678907,4561653201,4668934079,189.072310
fdtd-2d_N1024_1100,29048192,443.240234,55.405029,2.770251,63115044,43556452,64791577,43553786,8320,3720548264,3432754,1141712682,1164332285,45.802665
fdtd-2d_N1024_1200,34568192,527.468750,65.933594,3.296680,42035846,41821166,42027697,41936568,847,4427423325,3746625,1293401958,1317756600,53.437658
fdtd-2d_N1024_1300,40568192,619.021484,77.377686,3.868884,51047475,50753949,51124588,50863326,779056,5195738407,4063326,1520828779,1551493041,63.077471
fdtd-2d_N1024_1400,47048192,717.898438,89.737305,4.486865,58386033,60292862,58522035,60292341,303,6025497637,4394546,1765284011,1806688158,73.862655
fdtd-2d_N1024_1500,54008192,824.099609,103.012451,5.150623,64237550,63871904,64245523,63847724,1474,6916695388,4704621,2018311893,2054828889,84.124172
fdtd-2d_N1024_1600,61448192,937.625000,117.203125,5.860156,77584856,72690103,77521932,72690232,592,7869374249,5103570,2304355763,2358635146,136.235506
fdtd-2d_N1024_1700,69368192,1058.474609,132.309326,6.615466,90054524,87847502,90474807,90179214,198799,8883410472,5360298,2613627234,2673237649,108.063801
fdtd-2d_N1024_1800,77768192,1186.648438,148.331055,7.416553,102248800,96875684,102793302,97016694,1202,9958931042,5663514,2919492515,3003931970,122.626080
fdtd-2d_N1024_1900,86648192,1322.146484,165.268311,8.263416,113223088,108381171,112815866,107401334,907,11095894413,5984661,3251799074,3318848543,135.716474
fdtd-2d_N1024_2000,96008192,1464.968750,183.121094,9.156055,122791236,118731622,122895709,118890985,4845,12294293957,6303152,3602060362,3663774056,150.115240
fdtd-2d_N1024_2100,105848192,1615.115234,201.889404,10.094470,136020466,135408992,136293068,136150221,979833,13554135498,6643475,3984380282,4060112775,165.910231
fdtd-2d_N1024_2200,116168192,1772.585938,221.573242,11.078662,149554996,148273667,148718926,144567821,4892,14875418913,6950545,4366274893,4466678517,181.511486
fdtd-2d_N1024_2300,126968192,1937.380859,242.172607,12.108630,165636016,160049888,164062134,159459288,13683,16258139383,7277245,4766080348,4876956592,198.626337
fdtd-2d_N1024_2400,138248192,2109.500000,263.687500,13.184375,179289124,167166513,182128900,170421169,53702,17702306301,7618000,5191969418,5297624131,217.407964
fdtd-2d_N1100_8,10336,0.157715,0.019714,0.000986,54,21,78,52,4,239839,3374,181,242,0.002062
fdtd-2d_N1100_16,14944,0.228027,0.028503,0.001425,80,25,92,52,5,899846,55059,252,478,0.009109
fdtd-2d_N1100_32,33376,0.509277,0.063660,0.003183,421,52,423,71,10,3487073,107892,822,1765,0.034877
fdtd-2d_N1100_64,107104,1.634277,0.204285,0.010214,147374,6819,147346,6848,28,13730389,213656,3396519,3479051,0.144407
fdtd-2d_N1100_128,402016,6.134277,0.766785,0.038339,677374,56096,677403,56028,105,54492423,425473,15845706,16114508,0.572687
fdtd-2d_N1100_256,1581664,24.134277,3.016785,0.150839,2148843,2344996,2154366,2347938,425,217118216,852421,65783558,66976286,2.326498
fdtd-2d_N1100_300,2168800,33.093262,4.136658,0.206833,4006414,3338774,4008066,3344621,167892,297995629,999376,90270153,92879766,3.461668
fdtd-2d_N1100_400,3848800,58.728027,7.341003,0.367050,6573344,6558683,6574093,6556945,1691804,529331273,1331568,154639875,160026757,8.855425
fdtd-2d_N1100_512,6300256,96.134277,12.016785,0.600839,12298985,9649617,12634754,9762716,58,866777014,1706619,260095734,263625251,9.662454
fdtd-2d_N1100_600,8648800,131.970215,16.496277,0.824814,511796313,65925463,512081608,65883938,306500,1190000272,2005491,1406562619,1434371876,18.159161
fdtd-2d_N1100_700,11768800,179.577637,22.447205,1.122360,15613117,15953003,15619180,15959085,1233,1619331627,2341532,474951035,483368542,19.384589
fdtd-2d_N1100_800,15368800,234.509277,29.313660,1.465683,20730236,20995925,20735295,20998095,734814,2114680245,2683342,616732294,630438369,36.587351
fdtd-2d_N1100_900,19448800,296.765137,37.095642,1.854782,26946878,25571091,26400797,25608285,570,2676004444,3013528,783355257,798498167,32.621311
fdtd-2d_N1100_1024,25174624,384.134277,48.016785,2.400839,35297095,33990237,35306457,33990799,30592,3463722288,3429614,1013785189,1034403592,40.148108
fdtd-2d_N1100_2300,126968800,1937.390137,242.173767,12.108688,178965652,173227092,178688660,173381683,3054,17464803393,7835449,5117235558,5228926437,214.461058
fdtd-2d_N1100_2400,138248800,2109.509277,263.688660,13.184433,193604719,186053307,195877493,186513409,27782,19016157104,8182572,5574608290,5691408994,231.890774
