228055	1.39448871009e-08
287141	1.39448871009e-08
145207	1.39448871009e-08
110553	1.39448871009e-08
256901	1.39448871009e-08
286894	1.39448871009e-08
286898	1.39448871009e-08
5980	1.39448871009e-08
5981	2.21723704904e-06
186239	1.39448871009e-08
155638	1.39448871009e-08
103548	1.39448871009e-08
36605	1.39448871009e-08
82443	1.39448871009e-08
102199	1.39448871009e-08
103543	1.39448871009e-08
127474	1.39448871009e-08
260527	1.39448871009e-08
215305	1.39448871009e-08
120123	1.39448871009e-08
235381	1.39448871009e-08
82992	1.39448871009e-08
46139	2.78897742017e-08
46138	2.78897742017e-08
46136	1.39448871009e-08
46135	1.39448871009e-08
46134	2.78897742017e-08
46133	2.78897742017e-08
46131	1.39448871009e-08
46130	1.39448871009e-08
279504	1.39448871009e-08
97159	1.39448871009e-08
177642	1.39448871009e-08
252567	1.39448871009e-08
279509	1.39448871009e-08
36705	1.39448871009e-08
191461	1.39448871009e-08
260298	1.39448871009e-08
191467	1.39448871009e-08
260294	1.39448871009e-08
270	0.00010683178008
271	0.000100319517804
272	9.93712654808e-05
273	9.90226433033e-05
274	0.000139769603412
275	0.000115700728276
276	0.000146198196366
277	0.000179331248117
278	0.000422599803592
279	0.00030413798767
286239	1.39448871009e-08
80592	1.39448871009e-08
88022	1.39448871009e-08
46705	2.78897742017e-08
136793	1.39448871009e-08
12011	2.78897742017e-08
12010	1.39448871009e-08
100016	1.39448871009e-08
64675	1.39448871009e-08
46707	1.39448871009e-08
153773	1.39448871009e-08
46700	2.78897742017e-08
52462	1.39448871009e-08
52466	1.39448871009e-08
63024	1.39448871009e-08
53739	1.39448871009e-08
168392	1.39448871009e-08
63020	1.39448871009e-08
46702	1.39448871009e-08
235968	1.39448871009e-08
95796	1.39448871009e-08
9254	1.39448871009e-08
235964	1.39448871009e-08
9253	2.78897742017e-08
95790	1.39448871009e-08
176062	1.39448871009e-08
149146	1.39448871009e-08
46791	2.78897742017e-08
46790	2.78897742017e-08
46797	1.39448871009e-08
149142	1.39448871009e-08
46795	2.78897742017e-08
49565	6.97244355043e-08
49564	4.18346613026e-08
49567	5.57795484035e-08
49566	4.18346613026e-08
49561	1.6733864521e-07
49560	4.18346613026e-08
49563	1.39448871009e-08
256907	1.39448871009e-08
54541	1.39448871009e-08
101356	1.39448871009e-08
212822	1.39448871009e-08
124353	1.39448871009e-08
80270	1.39448871009e-08
45448	2.78897742017e-08
45449	2.78897742017e-08
45446	1.39448871009e-08
45444	2.78897742017e-08
45445	1.39448871009e-08
45443	2.78897742017e-08
45440	1.39448871009e-08
45441	1.39448871009e-08
44799	2.78897742017e-08
44798	2.78897742017e-08
168081	1.39448871009e-08
168085	1.39448871009e-08
62369	1.39448871009e-08
125408	1.39448871009e-08
44790	1.39448871009e-08
44793	2.78897742017e-08
44795	1.39448871009e-08
44794	2.78897742017e-08
44796	1.39448871009e-08
46868	1.39448871009e-08
246720	1.39448871009e-08
190339	1.39448871009e-08
46861	2.78897742017e-08
46860	2.78897742017e-08
46863	1.39448871009e-08
46862	1.39448871009e-08
46865	2.78897742017e-08
190333	1.39448871009e-08
46867	1.39448871009e-08
46866	2.78897742017e-08
90312	1.39448871009e-08
90317	1.39448871009e-08
91074	1.39448871009e-08
193820	1.39448871009e-08
40070	1.39448871009e-08
163502	1.39448871009e-08
112959	1.39448871009e-08
49443	8.36693226052e-08
268148	1.39448871009e-08
256290	1.39448871009e-08
256294	1.39448871009e-08
118802	1.39448871009e-08
280302	1.39448871009e-08
285156	1.39448871009e-08
285152	1.39448871009e-08
177799	1.39448871009e-08
258947	1.39448871009e-08
256127	1.39448871009e-08
62088	1.39448871009e-08
290487	1.39448871009e-08
290482	1.39448871009e-08
20252	1.95228419412e-07
20250	4.46236387228e-07
20251	5.29905709833e-07
40966	1.39448871009e-08
44426	1.39448871009e-08
